country,unit,window_start,truth,observation,temp_form,rain_lag,train_frac,structure,params,delta_aic,climate_wins,climate_wins_margin4
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,5,0.75,hostvector_tempmort,central,-92.445,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,5,0.75,hostvector_tempmort,alt,-108.232,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,1.0,hostvector,central,-48.842,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,1.0,hostvector,alt,-33.045,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,1.0,seir,central,-122.878,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,1.0,seir,alt,-93.421,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,1.0,hostvector_tempmort,central,-84.736,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,1.0,hostvector_tempmort,alt,-59.027,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,0.75,hostvector,central,-49.239,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,0.75,hostvector,alt,-32.99,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,0.75,seir,central,-121.75,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,0.75,seir,alt,-92.174,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,0.75,hostvector_tempmort,central,-85.363,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,briere,7,0.75,hostvector_tempmort,alt,-59.167,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,1.0,hostvector,central,-93.509,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,1.0,hostvector,alt,-103.182,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,1.0,seir,central,-91.995,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,1.0,seir,alt,-63.314,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,1.0,hostvector_tempmort,central,-64.558,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-72.059,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,0.75,hostvector,central,-94.588,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,0.75,hostvector,alt,-106.823,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,0.75,seir,central,-89.896,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,0.75,seir,alt,-61.096,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,0.75,hostvector_tempmort,central,-64.549,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-73.94,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,1.0,hostvector,central,-118.05,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,1.0,hostvector,alt,-134.96,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,1.0,seir,central,-57.753,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,1.0,seir,alt,-35.631,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,1.0,hostvector_tempmort,central,-98.31,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-113.011,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,0.75,hostvector,central,-117.926,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,0.75,hostvector,alt,-135.435,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,0.75,seir,central,-57.016,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,0.75,seir,alt,-35.175,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,0.75,hostvector_tempmort,central,-98.851,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,5,0.75,hostvector_tempmort,alt,-113.025,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,1.0,hostvector,central,-169.547,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,1.0,hostvector,alt,-191.424,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,1.0,seir,central,-131.582,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,1.0,seir,alt,-95.265,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,1.0,hostvector_tempmort,central,-154.212,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-172.717,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,0.75,hostvector,central,-169.272,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,0.75,hostvector,alt,-191.584,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,0.75,seir,central,-129.447,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,0.75,seir,alt,-93.534,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,0.75,hostvector_tempmort,central,-153.831,1,1
BOLIVIA,BOLIVIA,2015-01-11,climate,poisson,loglinear,7,0.75,hostvector_tempmort,alt,-172.65,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,1.0,hostvector,central,3.539,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,1.0,hostvector,alt,3.75,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,1.0,seir,central,3.765,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,1.0,seir,alt,3.632,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,1.0,hostvector_tempmort,central,3.759,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,1.0,hostvector_tempmort,alt,3.869,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,0.75,hostvector,central,3.985,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,0.75,hostvector,alt,3.991,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,0.75,seir,central,3.876,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,0.75,seir,alt,3.864,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,0.75,hostvector_tempmort,central,3.956,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,0.75,hostvector_tempmort,alt,3.972,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,1.0,hostvector,central,3.546,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,1.0,hostvector,alt,3.589,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,1.0,seir,central,3.653,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,1.0,seir,alt,3.557,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,1.0,hostvector_tempmort,central,3.732,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,1.0,hostvector_tempmort,alt,3.732,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,0.75,hostvector,central,3.496,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,0.75,hostvector,alt,3.509,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,0.75,seir,central,3.306,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,0.75,seir,alt,3.296,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,0.75,hostvector_tempmort,central,3.399,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,0.75,hostvector_tempmort,alt,3.432,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,1.0,hostvector,central,2.699,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,1.0,hostvector,alt,2.731,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,1.0,seir,central,2.908,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,1.0,seir,alt,2.794,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,1.0,hostvector_tempmort,central,2.94,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,1.0,hostvector_tempmort,alt,2.936,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,0.75,hostvector,central,3.584,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,0.75,hostvector,alt,3.582,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,0.75,seir,central,3.482,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,0.75,seir,alt,3.5,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,0.75,hostvector_tempmort,central,3.564,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,0.75,hostvector_tempmort,alt,3.571,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,1.0,hostvector,central,1.636,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,1.0,hostvector,alt,1.571,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,1.0,seir,central,1.867,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,1.0,seir,alt,1.909,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,1.0,hostvector_tempmort,central,1.937,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,1.0,hostvector_tempmort,alt,1.839,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,0.75,hostvector,central,3.842,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,0.75,hostvector,alt,3.874,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,0.75,seir,central,3.638,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,0.75,seir,alt,3.711,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,0.75,hostvector_tempmort,central,3.849,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,0.75,hostvector_tempmort,alt,3.885,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,1.0,hostvector,central,-0.007,1,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,1.0,hostvector,alt,-0.026,1,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,1.0,seir,central,3.667,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,1.0,seir,alt,3.626,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,1.0,hostvector_tempmort,central,0.307,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,1.0,hostvector_tempmort,alt,0.246,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,0.75,hostvector,central,1.854,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,0.75,hostvector,alt,1.579,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,0.75,seir,central,2.461,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,0.75,seir,alt,2.639,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,0.75,hostvector_tempmort,central,1.969,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,0.75,hostvector_tempmort,alt,1.734,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,1.0,hostvector,central,2.74,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,1.0,hostvector,alt,2.76,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,1.0,seir,central,2.984,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,1.0,seir,alt,2.881,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,1.0,hostvector_tempmort,central,3.005,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,1.0,hostvector_tempmort,alt,2.986,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,0.75,hostvector,central,3.488,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,0.75,hostvector,alt,3.456,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,0.75,seir,central,3.478,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,0.75,seir,alt,3.514,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,0.75,hostvector_tempmort,central,3.506,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,0.75,hostvector_tempmort,alt,3.483,0,0
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,1.0,hostvector,central,-10.356,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,1.0,hostvector,alt,-12.25,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,1.0,seir,central,-10.645,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,1.0,seir,alt,-12.505,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,1.0,hostvector_tempmort,central,-14.927,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,1.0,hostvector_tempmort,alt,-15.869,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,0.75,hostvector,central,-12.501,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,0.75,hostvector,alt,-11.724,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,0.75,seir,central,-18.179,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,0.75,seir,alt,-20.532,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,0.75,hostvector_tempmort,central,-15.977,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,0.75,hostvector_tempmort,alt,-14.669,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,1.0,hostvector,central,-5.424,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,1.0,hostvector,alt,-2.931,1,0
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,1.0,seir,central,-13.277,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,1.0,seir,alt,-16.334,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,1.0,hostvector_tempmort,central,-8.072,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,1.0,hostvector_tempmort,alt,-5.306,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,0.75,hostvector,central,-25.194,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,0.75,hostvector,alt,-25.237,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,0.75,seir,central,-27.34,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,0.75,seir,alt,-27.05,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,0.75,hostvector_tempmort,central,-29.057,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,0.75,hostvector_tempmort,alt,-28.407,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,1.0,hostvector,central,-16.528,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,1.0,hostvector,alt,-13.579,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,1.0,seir,central,-25.091,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,1.0,seir,alt,-28.969,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,1.0,hostvector_tempmort,central,-19.041,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,1.0,hostvector_tempmort,alt,-15.722,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,0.75,hostvector,central,-20.079,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,0.75,hostvector,alt,-20.498,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,0.75,seir,central,-22.224,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,0.75,seir,alt,-22.879,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,0.75,hostvector_tempmort,central,-23.433,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,0.75,hostvector_tempmort,alt,-23.197,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,1.0,hostvector,central,-30.761,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,1.0,hostvector,alt,-30.658,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,1.0,seir,central,-33.048,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,1.0,seir,alt,-32.774,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,1.0,hostvector_tempmort,central,-32.433,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-31.886,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,0.75,hostvector,central,-9.092,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,0.75,hostvector,alt,-8.705,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,0.75,seir,central,-14.579,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,0.75,seir,alt,-16.971,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,0.75,hostvector_tempmort,central,-12.286,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-11.199,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,1.0,hostvector,central,-64.492,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,1.0,hostvector,alt,-65.476,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,1.0,seir,central,-6.297,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,1.0,seir,alt,-9.682,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,1.0,hostvector_tempmort,central,-4.346,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-66.622,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,0.75,hostvector,central,-44.661,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,0.75,hostvector,alt,-51.827,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,0.75,seir,central,-28.972,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,0.75,seir,alt,-27.311,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,0.75,hostvector_tempmort,central,-45.504,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,0.75,hostvector_tempmort,alt,-52.82,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,1.0,hostvector,central,-11.414,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,1.0,hostvector,alt,-8.904,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,1.0,seir,central,-19.668,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,1.0,seir,alt,-23.007,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,1.0,hostvector_tempmort,central,-13.592,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-10.742,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,0.75,hostvector,central,-18.802,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,0.75,hostvector,alt,-19.318,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,0.75,seir,central,-20.66,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,0.75,seir,alt,-21.102,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,0.75,hostvector_tempmort,central,-21.927,1,1
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,0.75,hostvector_tempmort,alt,-21.824,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,1.0,hostvector,central,-9.116,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,1.0,hostvector,alt,-9.176,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,1.0,seir,central,-7.083,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,1.0,seir,alt,-7.426,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,1.0,hostvector_tempmort,central,-8.189,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,1.0,hostvector_tempmort,alt,-8.438,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,0.75,hostvector,central,-6.322,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,0.75,hostvector,alt,-5.977,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,0.75,seir,central,-5.678,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,0.75,seir,alt,-5.792,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,0.75,hostvector_tempmort,central,-5.704,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,0.75,hostvector_tempmort,alt,-5.5,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,1.0,hostvector,central,-7.1,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,1.0,hostvector,alt,-7.574,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,1.0,seir,central,-4.184,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,1.0,seir,alt,-4.575,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,1.0,hostvector_tempmort,central,-6.299,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,1.0,hostvector_tempmort,alt,-6.918,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,0.75,hostvector,central,-4.985,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,0.75,hostvector,alt,-4.916,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,0.75,seir,central,-3.255,1,0
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,0.75,seir,alt,-3.579,1,0
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,0.75,hostvector_tempmort,central,-4.452,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,0.75,hostvector_tempmort,alt,-4.512,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,1.0,hostvector,central,-6.67,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,1.0,hostvector,alt,-7.473,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,1.0,seir,central,-2.206,1,0
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,1.0,seir,alt,-3.201,1,0
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,1.0,hostvector_tempmort,central,-5.991,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,1.0,hostvector_tempmort,alt,-6.905,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,0.75,hostvector,central,-6.142,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,0.75,hostvector,alt,-6.099,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,0.75,seir,central,-4.66,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,0.75,seir,alt,1.058,0,0
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,0.75,hostvector_tempmort,central,-5.696,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,0.75,hostvector_tempmort,alt,-5.77,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,1.0,hostvector,central,-9.536,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,1.0,hostvector,alt,-9.661,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,1.0,seir,central,-8.232,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,1.0,seir,alt,-9.054,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,1.0,hostvector_tempmort,central,-8.62,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,1.0,hostvector_tempmort,alt,-8.932,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,0.75,hostvector,central,-7.0,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,0.75,hostvector,alt,-6.8,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,0.75,seir,central,-6.561,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,0.75,seir,alt,-7.216,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,0.75,hostvector_tempmort,central,-6.385,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,0.75,hostvector_tempmort,alt,-6.346,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,5,1.0,hostvector,central,-9.671,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,5,1.0,hostvector,alt,-10.036,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,5,1.0,seir,central,-8.462,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,5,1.0,seir,alt,-9.275,1,1
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,5,1.0,hostvector_tempmort,central,-8.769,1,1
