country,unit,window_start,truth,observation,temp_form,rain_lag,train_frac,structure,delta_aic,climate_wins,climate_wins_margin4
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,3,1.0,seir,-23.792,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,3,0.75,hostvector,-10.82,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,3,0.75,seir,-24.063,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,5,1.0,hostvector,-3.573,True,False
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,5,1.0,seir,-20.084,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,5,0.75,hostvector,-4.933,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,5,0.75,seir,-20.038,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,7,1.0,hostvector,3.488,False,False
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,7,1.0,seir,-15.181,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,7,0.75,hostvector,3.493,False,False
ARGENTINA,ARGENTINA,2019-12-22,climate,nb,loglinear,7,0.75,seir,-17.627,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,3,1.0,hostvector,-18.904,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,3,1.0,seir,-41.575,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,3,0.75,hostvector,-18.905,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,3,0.75,seir,-41.575,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,5,1.0,hostvector,-834.803,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,5,1.0,seir,-271.786,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,5,0.75,hostvector,-834.807,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,5,0.75,seir,-271.785,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,7,1.0,hostvector,-3310.342,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,7,1.0,seir,-3431.133,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,7,0.75,hostvector,-3313.296,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,briere,7,0.75,seir,-3431.139,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,3,1.0,hostvector,-5075.386,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,3,1.0,seir,-4883.65,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,3,0.75,hostvector,-5075.388,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,3,0.75,seir,-4883.635,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,5,1.0,hostvector,-4389.122,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,5,1.0,seir,-4400.603,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,5,0.75,hostvector,-4389.117,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,5,0.75,seir,-4401.508,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,7,1.0,hostvector,-4212.382,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,7,1.0,seir,-4268.071,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,7,0.75,hostvector,-4212.376,True,True
ARGENTINA,ARGENTINA,2019-12-22,climate,poisson,loglinear,7,0.75,seir,-4615.739,True,True
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,1.0,hostvector,3.207,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,1.0,seir,3.693,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,0.75,hostvector,2.738,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,3,0.75,seir,2.804,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,1.0,hostvector,3.661,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,1.0,seir,3.933,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,0.75,hostvector,3.375,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,5,0.75,seir,3.441,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,1.0,hostvector,3.933,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,1.0,seir,3.997,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,0.75,hostvector,3.889,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,briere,7,0.75,seir,3.998,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,1.0,hostvector,3.204,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,1.0,seir,3.656,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,0.75,hostvector,2.871,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,3,0.75,seir,2.893,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,1.0,hostvector,3.631,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,1.0,seir,3.882,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,0.75,hostvector,3.382,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,5,0.75,seir,3.485,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,1.0,hostvector,3.44,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,1.0,seir,3.626,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,0.75,hostvector,3.495,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,nb,loglinear,7,0.75,seir,3.726,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,1.0,hostvector,-3.605,True,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,1.0,seir,-3.193,True,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,0.75,hostvector,-5.401,True,True
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,3,0.75,seir,-7.16,True,True
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,1.0,hostvector,0.63,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,1.0,seir,1.828,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,0.75,hostvector,-2.879,True,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,5,0.75,seir,-4.952,True,True
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,1.0,hostvector,3.665,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,1.0,seir,3.112,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,0.75,hostvector,2.658,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,briere,7,0.75,seir,2.242,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,1.0,hostvector,-1.11,True,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,1.0,seir,-1.512,True,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,0.75,hostvector,-1.939,True,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,3,0.75,seir,-3.972,True,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,1.0,hostvector,1.611,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,1.0,seir,2.522,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,0.75,hostvector,-0.619,True,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,5,0.75,seir,-2.175,True,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,1.0,hostvector,3.291,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,1.0,seir,3.008,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,0.75,hostvector,1.61,False,False
BARBADOS,BARBADOS,2020-08-23,no_effect,poisson,loglinear,7,0.75,seir,1.96,False,False
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,1.0,hostvector,-23.773,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,1.0,seir,-24.659,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,0.75,hostvector,-9.014,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,3,0.75,seir,-9.909,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,1.0,hostvector,-26.674,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,1.0,seir,-25.634,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,0.75,hostvector,-10.23,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,5,0.75,seir,-10.071,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,1.0,hostvector,-25.192,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,1.0,seir,-21.539,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,0.75,hostvector,-8.234,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,briere,7,0.75,seir,-6.11,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,1.0,hostvector,-23.537,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,1.0,seir,-24.582,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,0.75,hostvector,-8.95,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,3,0.75,seir,-9.891,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,5,1.0,hostvector,-26.564,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,5,1.0,seir,-25.572,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,5,0.75,hostvector,-10.193,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,5,0.75,seir,-10.048,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,7,1.0,hostvector,-25.196,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,7,1.0,seir,-21.708,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,7,0.75,hostvector,-8.444,True,True
BARBADOS,BARBADOS,2020-08-23,climate,nb,loglinear,7,0.75,seir,-6.775,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,3,1.0,hostvector,-156.062,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,3,1.0,seir,-171.686,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,3,0.75,hostvector,-121.311,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,3,0.75,seir,-134.907,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,5,1.0,hostvector,-130.898,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,5,1.0,seir,-137.28,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,5,0.75,hostvector,-94.457,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,5,0.75,seir,-100.559,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,7,1.0,hostvector,-83.65,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,7,1.0,seir,-65.125,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,7,0.75,hostvector,-48.338,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,briere,7,0.75,seir,-30.555,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,3,1.0,hostvector,-157.129,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,3,1.0,seir,-173.111,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,3,0.75,hostvector,-122.248,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,3,0.75,seir,-136.182,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,5,1.0,hostvector,-130.088,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,5,1.0,seir,-136.951,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,5,0.75,hostvector,-93.833,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,5,0.75,seir,-100.313,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,7,1.0,hostvector,-94.704,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,7,1.0,seir,-97.579,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,7,0.75,hostvector,-66.259,True,True
BARBADOS,BARBADOS,2020-08-23,climate,poisson,loglinear,7,0.75,seir,-74.421,True,True
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,3,1.0,hostvector,1.655,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,3,1.0,seir,2.491,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,3,0.75,hostvector,3.928,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,3,0.75,seir,3.951,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,5,1.0,hostvector,2.57,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,5,1.0,seir,3.177,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,5,0.75,hostvector,2.979,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,5,0.75,seir,3.08,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,7,1.0,hostvector,3.642,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,7,1.0,seir,3.833,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,7,0.75,hostvector,2.454,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,briere,7,0.75,seir,2.761,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,3,1.0,hostvector,1.642,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,3,1.0,seir,1.971,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,3,0.75,hostvector,3.823,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,3,0.75,seir,2.661,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,5,1.0,hostvector,2.533,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,5,1.0,seir,2.579,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,5,0.75,hostvector,1.655,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,5,0.75,seir,-0.797,True,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,7,1.0,hostvector,3.232,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,7,1.0,seir,2.708,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,7,0.75,hostvector,1.575,False,False
BELIZE,BELIZE,2014-04-13,no_effect,nb,loglinear,7,0.75,seir,0.2,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,3,1.0,hostvector,-11.558,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,3,1.0,seir,-5.867,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,3,0.75,hostvector,1.175,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,3,0.75,seir,1.934,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,5,1.0,hostvector,-4.8,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,5,1.0,seir,-0.11,True,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,5,0.75,hostvector,-6.738,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,5,0.75,seir,-5.231,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,7,1.0,hostvector,3.71,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,7,1.0,seir,3.934,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,7,0.75,hostvector,-10.936,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,briere,7,0.75,seir,-7.48,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,3,1.0,hostvector,-11.272,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,3,1.0,seir,-5.776,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,3,0.75,hostvector,1.396,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,3,0.75,seir,0.052,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,5,1.0,hostvector,-3.823,True,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,5,1.0,seir,0.113,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,5,0.75,hostvector,-13.761,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,5,0.75,seir,-24.576,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,7,1.0,hostvector,3.501,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,7,1.0,seir,2.625,False,False
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,7,0.75,hostvector,-15.072,True,True
BELIZE,BELIZE,2014-04-13,no_effect,poisson,loglinear,7,0.75,seir,-17.632,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,3,1.0,hostvector,-314.602,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,3,1.0,seir,-292.603,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,3,0.75,hostvector,-75.118,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,3,0.75,seir,-67.684,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,5,1.0,hostvector,-275.885,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,5,1.0,seir,-250.488,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,5,0.75,hostvector,-44.873,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,5,0.75,seir,-35.47,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,7,1.0,hostvector,-224.113,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,7,1.0,seir,-189.848,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,briere,7,0.75,hostvector,-1.709,True,False
BELIZE,BELIZE,2014-04-13,climate,nb,briere,7,0.75,seir,-0.515,True,False
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,3,1.0,hostvector,-314.443,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,3,1.0,seir,-292.032,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,3,0.75,hostvector,-75.021,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,3,0.75,seir,-67.515,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,5,1.0,hostvector,-281.326,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,5,1.0,seir,-260.559,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,5,0.75,hostvector,-50.057,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,5,0.75,seir,-45.628,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,7,1.0,hostvector,-279.777,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,7,1.0,seir,-263.468,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,7,0.75,hostvector,-47.006,True,True
BELIZE,BELIZE,2014-04-13,climate,nb,loglinear,7,0.75,seir,-42.713,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,3,1.0,hostvector,-2823.192,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,3,1.0,seir,-2754.32,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,3,0.75,hostvector,-1287.073,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,3,0.75,seir,-1266.216,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,5,1.0,hostvector,-2402.815,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,5,1.0,seir,-2256.813,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,5,0.75,hostvector,-902.901,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,5,0.75,seir,-820.62,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,7,1.0,hostvector,-1719.828,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,7,1.0,seir,-1476.619,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,7,0.75,hostvector,-218.216,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,briere,7,0.75,seir,-23.802,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,3,1.0,hostvector,-2823.338,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,3,1.0,seir,-2753.442,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,3,0.75,hostvector,-1286.759,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,3,0.75,seir,-1264.078,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,5,1.0,hostvector,-2482.364,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,5,1.0,seir,-2411.079,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,5,0.75,hostvector,-983.155,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,5,0.75,seir,-956.018,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,7,1.0,hostvector,-2669.286,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,7,1.0,seir,-2581.575,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,7,0.75,hostvector,-1282.884,True,True
BELIZE,BELIZE,2014-04-13,climate,poisson,loglinear,7,0.75,seir,-1245.746,True,True
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,3,1.0,hostvector,3.236,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,3,1.0,seir,3.872,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,3,0.75,hostvector,3.985,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,3,0.75,seir,4.0,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,5,1.0,hostvector,3.271,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,5,1.0,seir,3.971,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,5,0.75,hostvector,3.133,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,5,0.75,seir,2.694,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,7,1.0,hostvector,2.635,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,7,1.0,seir,3.85,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,7,0.75,hostvector,3.673,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,briere,7,0.75,seir,2.453,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,3,1.0,hostvector,3.187,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,3,1.0,seir,3.871,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,3,0.75,hostvector,3.966,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,3,0.75,seir,3.379,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,5,1.0,hostvector,3.238,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,5,1.0,seir,3.972,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,5,0.75,hostvector,2.885,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,5,0.75,seir,1.098,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,7,1.0,hostvector,2.657,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,7,1.0,seir,3.826,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,7,0.75,hostvector,3.647,False,False
BELIZE,BELIZE,2019-04-28,no_effect,nb,loglinear,7,0.75,seir,2.446,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,3,1.0,hostvector,1.607,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,3,1.0,seir,3.54,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,3,0.75,hostvector,1.851,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,3,0.75,seir,2.336,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,5,1.0,hostvector,-1.184,True,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,5,1.0,seir,-0.253,True,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,5,0.75,hostvector,-12.885,True,True
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,5,0.75,seir,-13.488,True,True
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,7,1.0,hostvector,1.203,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,7,1.0,seir,2.245,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,7,0.75,hostvector,-8.379,True,True
BELIZE,BELIZE,2019-04-28,no_effect,poisson,briere,7,0.75,seir,-15.024,True,True
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,3,1.0,hostvector,1.407,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,3,1.0,seir,3.547,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,3,0.75,hostvector,-6.119,True,True
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,3,0.75,seir,-15.238,True,True
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,5,1.0,hostvector,-1.196,True,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,5,1.0,seir,-0.613,True,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,5,0.75,hostvector,-28.293,True,True
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,5,0.75,seir,-36.752,True,True
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,7,1.0,hostvector,1.01,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,7,1.0,seir,2.199,False,False
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,7,0.75,hostvector,-8.398,True,True
BELIZE,BELIZE,2019-04-28,no_effect,poisson,loglinear,7,0.75,seir,-15.148,True,True
