country,unit,window_start,observation,rain_lag,train_frac,structure,params,true_a_temp,true_a_rain,true_beta_0,a_temp_hat,a_temp_se,a_rain_hat,a_rain_se,beta_0_hat,beta_0_se
BRAZIL,BRAZIL,2022-11-27,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.369823,0.583175,0.943416,0.190587,0.884995,0.141941,0.904723
BRAZIL,BRAZIL,2022-11-27,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.369823,1.248317,1.519211,0.041282,1.396883,0.225039,1.786589
BRAZIL,BRAZIL,2022-11-27,nb,5,0.75,hostvector,central,1.0,0.3,0.369823,1.114175,1.290665,0.152558,1.275038,0.21543,1.589397
BRAZIL,BRAZIL,2022-11-27,nb,5,0.75,hostvector,alt,1.0,0.3,0.369823,1.978243,2.462652,-0.099023,1.986322,0.362855,3.493237
BRAZIL,BRAZIL,2022-11-27,nb,5,0.75,seir,central,1.0,0.3,0.369823,0.818414,0.699351,0.333231,0.728061,0.263304,0.223298
BRAZIL,BRAZIL,2022-11-27,nb,5,0.75,seir,alt,1.0,0.3,0.369823,0.948234,,0.413635,,0.359339,
BRAZIL,BRAZIL,2022-11-27,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.369823,0.522417,0.99463,0.124399,0.980488,0.12844,1.115244
BRAZIL,BRAZIL,2022-11-27,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.369823,1.021991,1.669829,0.043639,1.510587,0.191984,1.787602
BRAZIL,BRAZIL,2022-11-27,nb,7,1.0,hostvector,central,1.0,0.3,0.369823,1.161302,0.714036,0.787909,0.649117,0.409987,0.491283
BRAZIL,BRAZIL,2022-11-27,nb,7,1.0,hostvector,alt,1.0,0.3,0.369823,1.529553,,0.927543,,0.50231,
BRAZIL,BRAZIL,2022-11-27,nb,7,1.0,seir,central,1.0,0.3,0.369823,0.7598,1.247823,0.830231,0.932908,0.963078,0.420748
BRAZIL,BRAZIL,2022-11-27,nb,7,1.0,seir,alt,1.0,0.3,0.369823,0.897141,1.324873,0.924603,0.915203,1.501194,0.887939
BRAZIL,BRAZIL,2022-11-27,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.369823,0.662197,0.500023,0.709006,0.468235,0.237624,0.276201
BRAZIL,BRAZIL,2022-11-27,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.369823,0.968803,1.075936,0.956736,0.921228,0.334381,0.176808
BRAZIL,BRAZIL,2022-11-27,nb,7,0.75,hostvector,central,1.0,0.3,0.369823,1.061607,0.658603,0.727491,0.627342,0.338625,0.410095
BRAZIL,BRAZIL,2022-11-27,nb,7,0.75,hostvector,alt,1.0,0.3,0.369823,1.303689,1.536216,0.887651,1.136677,0.408466,0.28198
BRAZIL,BRAZIL,2022-11-27,nb,7,0.75,seir,central,1.0,0.3,0.369823,0.72967,1.445649,0.762198,1.130218,0.876509,0.483709
BRAZIL,BRAZIL,2022-11-27,nb,7,0.75,seir,alt,1.0,0.3,0.369823,0.792993,1.503472,0.906618,1.057175,1.355858,0.911371
BRAZIL,BRAZIL,2022-11-27,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.369823,0.600415,0.718183,0.664946,0.814432,0.204557,0.604308
BRAZIL,BRAZIL,2022-11-27,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.369823,0.815817,1.207661,0.960212,1.155464,0.297314,0.178246
BRAZIL,BRAZIL,2022-11-27,poisson,3,1.0,hostvector,central,1.0,0.3,0.369823,24.773377,33.040833,-3.511495,5.164217,370702045.066525,8660763670.944866
BRAZIL,BRAZIL,2022-11-27,poisson,3,1.0,hostvector,alt,1.0,0.3,0.369823,36.513381,37.565743,-4.635944,5.210742,3946197020075.0327,112075615429728.34
BRAZIL,BRAZIL,2022-11-27,poisson,3,1.0,seir,central,1.0,0.3,0.369823,27.034889,24.580137,-3.239254,4.104862,10003110050.314575,201004490028.9814
BRAZIL,BRAZIL,2022-11-27,poisson,3,1.0,seir,alt,1.0,0.3,0.369823,36.016412,48.03717,-4.329151,8.506851,10686474581524.463,759759916983426.5
BRAZIL,BRAZIL,2022-11-27,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.369823,25.748013,36.569556,-3.552337,4.511118,847283734.744164,23024824063.06414
BRAZIL,BRAZIL,2022-11-27,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.369823,37.306813,40.666356,-4.62052,4.860304,7616841665925.925,234672585447802.84
BRAZIL,BRAZIL,2022-11-27,poisson,3,0.75,hostvector,central,1.0,0.3,0.369823,24.774954,35.972022,-3.511659,5.054878,371191575.470188,9701951228.130196
BRAZIL,BRAZIL,2022-11-27,poisson,3,0.75,hostvector,alt,1.0,0.3,0.369823,31.324819,54.343953,-3.900684,8.789854,85800392652.28754,3543372741019.4077
BRAZIL,BRAZIL,2022-11-27,poisson,3,0.75,seir,central,1.0,0.3,0.369823,27.027842,28.981773,-3.236279,4.833275,9949743442.169338,235777600633.76108
BRAZIL,BRAZIL,2022-11-27,poisson,3,0.75,seir,alt,1.0,0.3,0.369823,36.016362,55.627529,-4.329201,9.629107,10686474581524.463,1215972309362340.2
BRAZIL,BRAZIL,2022-11-27,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.369823,25.667524,45.274858,-3.546317,6.396708,793318055.857991,25883702773.068634
BRAZIL,BRAZIL,2022-11-27,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.369823,37.282616,49.016709,-4.618561,5.493052,7468332050078.35,278472414388159.8
BRAZIL,BRAZIL,2022-11-27,poisson,5,1.0,hostvector,central,1.0,0.3,0.369823,38.128098,,-3.04229,,10686474581524.463,
BRAZIL,BRAZIL,2022-11-27,poisson,5,1.0,hostvector,alt,1.0,0.3,0.369823,39.450226,41.60148,-3.243671,2.659716,10686474581524.463,1235312972246119.8
BRAZIL,BRAZIL,2022-11-27,poisson,5,1.0,seir,central,1.0,0.3,0.369823,36.859148,,-2.750241,,10686474581524.463,
BRAZIL,BRAZIL,2022-11-27,poisson,5,1.0,seir,alt,1.0,0.3,0.369823,36.634284,,-2.621758,,10686474581524.463,
BRAZIL,BRAZIL,2022-11-27,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.369823,38.862948,,-3.210195,,10686474581524.463,
BRAZIL,BRAZIL,2022-11-27,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.369823,39.373164,,-3.232934,,10686474581524.463,
BRAZIL,BRAZIL,2022-11-27,poisson,5,0.75,hostvector,central,1.0,0.3,0.369823,38.928903,71.986969,-3.205822,4.17928,10686474581524.463,4711520200118677.0
BRAZIL,BRAZIL,2022-11-27,poisson,5,0.75,hostvector,alt,1.0,0.3,0.369823,39.450233,51.582951,-3.243691,3.384249,10686474581524.463,1017234320363890.4
BRAZIL,BRAZIL,2022-11-27,poisson,5,0.75,seir,central,1.0,0.3,0.369823,36.860483,,-2.750448,,10686474581524.463,
BRAZIL,BRAZIL,2022-11-27,poisson,5,0.75,seir,alt,1.0,0.3,0.369823,37.639678,,-3.071168,,10686474581524.463,
BRAZIL,BRAZIL,2022-11-27,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.369823,38.862577,,-3.2106,,10686474581524.463,
BRAZIL,BRAZIL,2022-11-27,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.369823,39.373147,59.442508,-3.232933,3.523497,10686474581524.463,1186622353619085.2
BRAZIL,BRAZIL,2022-11-27,poisson,7,1.0,hostvector,central,1.0,0.3,0.369823,12.267814,12.472483,-0.321745,1.817471,3021.618589,27384.285559
BRAZIL,BRAZIL,2022-11-27,poisson,7,1.0,hostvector,alt,1.0,0.3,0.369823,13.73535,11.786972,-0.306302,5.293104,11604.941752,105816.425654
BRAZIL,BRAZIL,2022-11-27,poisson,7,1.0,seir,central,1.0,0.3,0.369823,8.602374,28.761146,0.256051,5.978433,1357.804995,30139.41642
BRAZIL,BRAZIL,2022-11-27,poisson,7,1.0,seir,alt,1.0,0.3,0.369823,10.978623,27.213491,0.120597,5.020839,12369.047302,258623.971646
BRAZIL,BRAZIL,2022-11-27,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.369823,12.700083,13.138414,-0.377026,1.409635,4046.357883,38526.306121
BRAZIL,BRAZIL,2022-11-27,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.369823,14.082267,11.998159,-0.351106,3.699254,14923.169433,135865.908671
BRAZIL,BRAZIL,2022-11-27,poisson,7,0.75,hostvector,central,1.0,0.3,0.369823,12.27128,14.718347,-0.321794,2.144209,3030.918541,32415.085149
BRAZIL,BRAZIL,2022-11-27,poisson,7,0.75,hostvector,alt,1.0,0.3,0.369823,13.71843,13.725287,-0.305427,5.775269,11443.175835,122978.311685
BRAZIL,BRAZIL,2022-11-27,poisson,7,0.75,seir,central,1.0,0.3,0.369823,9.452892,38.763734,0.174479,7.886737,2727.547483,81335.44947
BRAZIL,BRAZIL,2022-11-27,poisson,7,0.75,seir,alt,1.0,0.3,0.369823,5.985745,17.476139,0.581064,3.671612,197.933187,2706.816248
BRAZIL,BRAZIL,2022-11-27,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.369823,12.736986,15.525443,-0.379121,1.669665,4172.354607,46949.703838
BRAZIL,BRAZIL,2022-11-27,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.369823,14.098326,13.866634,-0.352373,4.132762,15119.14624,161210.91425
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,1.0,hostvector,central,1.0,0.3,0.147049,1.28045,1.053988,0.279937,0.061762,0.162877,0.05448
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,1.0,hostvector,alt,1.0,0.3,0.147049,1.528041,1.411938,0.337068,0.073454,0.13391,0.059668
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,1.0,seir,central,1.0,0.3,0.147049,1.689596,0.813809,0.242086,0.058963,0.405871,0.10758
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,1.0,seir,alt,1.0,0.3,0.147049,1.831887,0.854626,0.239644,0.058012,0.530987,0.143956
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.147049,1.355928,1.035543,0.273375,0.060782,0.170404,0.055752
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.147049,1.567114,1.381676,0.328001,0.072437,0.139033,0.060292
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,0.75,hostvector,central,1.0,0.3,0.147049,1.165439,2.233459,0.283365,0.065147,0.155969,0.107032
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,0.75,hostvector,alt,1.0,0.3,0.147049,1.478411,2.60955,0.334504,0.078027,0.131747,0.107484
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,0.75,seir,central,1.0,0.3,0.147049,0.873588,2.970865,0.230605,0.085898,0.320623,0.272708
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,0.75,seir,alt,1.0,0.3,0.147049,0.772916,3.062163,0.223827,0.087365,0.392142,0.342331
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.147049,1.241769,2.238199,0.275781,0.064336,0.163497,0.111586
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.147049,1.644918,2.614248,0.327562,0.074187,0.141781,0.115178
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,1.0,hostvector,central,1.0,0.3,0.147049,2.159655,0.913349,0.158405,0.040645,0.265289,0.073796
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,1.0,hostvector,alt,1.0,0.3,0.147049,2.448142,1.127223,0.191358,0.047349,0.232223,0.07948
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,1.0,seir,central,1.0,0.3,0.147049,2.688694,0.846956,0.144245,0.043477,0.650535,0.167753
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,1.0,seir,alt,1.0,0.3,0.147049,2.768037,0.905692,0.141595,0.044241,0.833596,0.227909
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.147049,2.221822,0.902734,0.155745,0.040241,0.27421,0.075309
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.147049,2.505611,1.114901,0.188588,0.046905,0.239469,0.080965
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,0.75,hostvector,central,1.0,0.3,0.147049,0.348276,2.581543,0.152996,0.062739,0.151569,0.118759
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,0.75,hostvector,alt,1.0,0.3,0.147049,0.573095,2.849405,0.183611,0.071227,0.130009,0.11269
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,0.75,seir,central,1.0,0.3,0.147049,0.324573,2.814214,0.125761,0.066935,0.319128,0.26884
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,0.75,seir,alt,1.0,0.3,0.147049,0.065424,2.875345,0.120696,0.068556,0.369906,0.318022
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.147049,0.442639,2.546852,0.149708,0.062347,0.158389,0.122271
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.147049,0.656892,2.810932,0.180126,0.070842,0.135318,0.115533
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,1.0,hostvector,central,1.0,0.3,0.147049,2.399174,1.112757,0.093413,0.044794,0.317597,0.108379
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,1.0,hostvector,alt,1.0,0.3,0.147049,2.722828,1.346119,0.118177,0.053893,0.285835,0.118035
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,1.0,seir,central,1.0,0.3,0.147049,2.760159,1.095057,0.074436,0.046394,0.734515,0.244871
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,1.0,seir,alt,1.0,0.3,0.147049,2.731162,1.159442,0.069806,0.047489,0.909451,0.319937
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.147049,2.447857,1.100507,0.091897,0.044416,0.326085,0.110018
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.147049,2.765887,1.332894,0.116641,0.053502,0.29263,0.119608
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,0.75,hostvector,central,1.0,0.3,0.147049,0.214943,2.367948,0.090129,0.066951,0.16036,0.118725
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,0.75,hostvector,alt,1.0,0.3,0.147049,0.528655,2.587127,0.112672,0.077484,0.143906,0.116413
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,0.75,seir,central,1.0,0.3,0.147049,0.0,0.262077,0.07083,0.037469,0.313602,0.025744
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,0.75,seir,alt,1.0,0.3,0.147049,3e-06,2.592574,0.073061,0.058904,0.392132,0.314512
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.147049,0.278086,2.327553,0.088038,0.066125,0.165475,0.120353
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.147049,0.577733,2.544393,0.110477,0.076636,0.147687,0.117428
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,1.0,hostvector,central,1.0,0.3,0.147049,1.29726,2.175011,0.226541,0.176072,0.188198,0.165069
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,1.0,hostvector,alt,1.0,0.3,0.147049,1.36604,2.592254,0.235366,0.192872,0.160678,0.168763
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,1.0,seir,central,1.0,0.3,0.147049,1.649663,2.050354,0.272305,0.16372,0.391133,0.318187
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,1.0,seir,alt,1.0,0.3,0.147049,1.769439,2.130583,0.274622,0.159047,0.501831,0.407708
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.147049,1.348844,2.150822,0.224267,0.172921,0.19358,0.167325
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.147049,1.404297,2.562936,0.234505,0.189885,0.16396,0.169798
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,0.75,hostvector,central,1.0,0.3,0.147049,0.0,5.175734,0.129082,0.174529,0.147197,0.274859
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,0.75,hostvector,alt,1.0,0.3,0.147049,0.0,5.326262,0.139769,0.195444,0.120781,0.239763
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,0.75,seir,central,1.0,0.3,0.147049,0.0,6.750615,0.193294,0.209347,0.270954,0.581264
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,0.75,seir,alt,1.0,0.3,0.147049,0.0,1.668543,0.203385,0.207615,0.332514,0.219711
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.147049,0.0,5.061964,0.130154,0.172042,0.147943,0.270286
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.147049,0.0,1.882902,0.140996,0.153451,0.121256,0.086428
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,1.0,hostvector,central,1.0,0.3,0.147049,2.988587,1.876414,0.122752,0.079271,0.375895,0.224453
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,1.0,hostvector,alt,1.0,0.3,0.147049,3.388469,2.346807,0.165193,0.090817,0.336866,0.248082
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,1.0,seir,central,1.0,0.3,0.147049,3.802797,1.760294,0.100592,0.086446,1.014071,0.580806
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,1.0,seir,alt,1.0,0.3,0.147049,3.922541,1.898283,0.093071,0.085743,1.327981,0.809666
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.147049,3.040288,1.866201,0.121683,0.078662,0.385928,0.228885
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.147049,3.436124,2.333738,0.163934,0.090074,0.345198,0.252492
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,0.75,hostvector,central,1.0,0.3,0.147049,0.402485,6.427885,0.163448,0.140711,0.154719,0.30746
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,0.75,hostvector,alt,1.0,0.3,0.147049,0.841563,7.157988,0.198129,0.160549,0.141672,0.313366
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,0.75,seir,central,1.0,0.3,0.147049,1e-06,7.395724,0.134791,0.143174,0.289834,0.658645
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,0.75,seir,alt,1.0,0.3,0.147049,1e-06,7.778475,0.133227,0.142927,0.364289,0.87023
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.147049,0.490932,6.378673,0.160852,0.140007,0.161181,0.31748
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.147049,0.923171,7.105749,0.195427,0.159727,0.147166,0.322723
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,1.0,hostvector,central,1.0,0.3,0.147049,3.559176,1.946328,0.037117,0.05851,0.533489,0.32509
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,1.0,hostvector,alt,1.0,0.3,0.147049,4.21541,2.444895,0.06366,0.070046,0.53642,0.409638
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,1.0,seir,central,1.0,0.3,0.147049,3.915867,1.907687,0.002863,0.061374,1.263641,0.755417
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,1.0,seir,alt,1.0,0.3,0.147049,3.932399,2.043383,-0.003183,0.061498,1.595479,1.020292
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.147049,3.599679,1.937926,0.036764,0.058232,0.544759,0.330444
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.147049,4.250437,2.43494,0.063304,0.069715,0.546275,0.415379
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,0.75,hostvector,central,1.0,0.3,0.147049,1.492404,6.927979,0.07168,0.120458,0.261764,0.575155
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,0.75,hostvector,alt,1.0,0.3,0.147049,2.224608,7.685519,0.096658,0.142437,0.270521,0.657813
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,0.75,seir,central,1.0,0.3,0.147049,1e-06,7.652435,0.037151,0.112333,0.342624,0.833421
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,0.75,seir,alt,1.0,0.3,0.147049,0.0,7.920186,0.038559,0.109819,0.429116,1.08154
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.147049,1.544019,6.877905,0.070709,0.120016,0.268519,0.585516
DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2018-08-19,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.147049,2.265543,7.627397,0.095729,0.141829,0.276263,0.666474
ECUADOR,ECUADOR,2015-01-18,nb,3,1.0,hostvector,central,1.0,0.3,0.164214,2.879701,1.541623,0.350293,0.0384,0.257296,0.102824
ECUADOR,ECUADOR,2015-01-18,nb,3,1.0,hostvector,alt,1.0,0.3,0.164214,3.411911,1.80236,0.407719,0.048482,0.230689,0.108636
ECUADOR,ECUADOR,2015-01-18,nb,3,1.0,seir,central,1.0,0.3,0.164214,4.46245,1.825117,0.326858,0.039965,0.836481,0.38844
ECUADOR,ECUADOR,2015-01-18,nb,3,1.0,seir,alt,1.0,0.3,0.164214,4.561314,1.867807,0.334,0.040277,1.071519,0.507882
ECUADOR,ECUADOR,2015-01-18,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.164214,3.0618,1.521344,0.323872,0.037014,0.279632,0.109753
ECUADOR,ECUADOR,2015-01-18,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.164214,3.228154,1.742605,0.381843,0.044512,0.227586,0.103155
ECUADOR,ECUADOR,2015-01-18,nb,3,0.75,hostvector,central,1.0,0.3,0.164214,2.794988,1.692948,0.35896,0.049192,0.250939,0.110024
ECUADOR,ECUADOR,2015-01-18,nb,3,0.75,hostvector,alt,1.0,0.3,0.164214,2.992366,1.935281,0.395487,0.055794,0.209197,0.105277
ECUADOR,ECUADOR,2015-01-18,nb,3,0.75,seir,central,1.0,0.3,0.164214,4.182412,1.955039,0.364002,0.050008,0.760698,0.379982
ECUADOR,ECUADOR,2015-01-18,nb,3,0.75,seir,alt,1.0,0.3,0.164214,4.236603,2.019692,0.365217,0.049746,0.967748,0.498333
ECUADOR,ECUADOR,2015-01-18,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.164214,3.006796,1.653515,0.347042,0.047605,0.272293,0.116158
ECUADOR,ECUADOR,2015-01-18,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.164214,3.130314,1.895653,0.383891,0.053795,0.222353,0.109189
ECUADOR,ECUADOR,2015-01-18,nb,5,1.0,hostvector,central,1.0,0.3,0.164214,1.880142,1.631537,0.229322,0.031157,0.234083,0.100453
ECUADOR,ECUADOR,2015-01-18,nb,5,1.0,hostvector,alt,1.0,0.3,0.164214,1.708876,1.75632,0.267278,0.040887,0.179619,0.08371
ECUADOR,ECUADOR,2015-01-18,nb,5,1.0,seir,central,1.0,0.3,0.164214,3.622345,2.104464,0.22198,0.030152,0.787146,0.430895
ECUADOR,ECUADOR,2015-01-18,nb,5,1.0,seir,alt,1.0,0.3,0.164214,3.6086,2.15389,0.229351,0.030781,0.98169,0.549204
ECUADOR,ECUADOR,2015-01-18,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.164214,2.035242,1.664763,0.209744,0.029798,0.25023,0.109166
ECUADOR,ECUADOR,2015-01-18,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.164214,1.717798,1.792957,0.247855,0.037645,0.18464,0.087393
ECUADOR,ECUADOR,2015-01-18,nb,5,0.75,hostvector,central,1.0,0.3,0.164214,2.239969,1.809495,0.253477,0.040351,0.255061,0.120735
ECUADOR,ECUADOR,2015-01-18,nb,5,0.75,hostvector,alt,1.0,0.3,0.164214,1.873192,2.018505,0.275504,0.047723,0.187405,0.099536
ECUADOR,ECUADOR,2015-01-18,nb,5,0.75,seir,central,1.0,0.3,0.164214,3.875985,2.196972,0.271697,0.040988,0.82568,0.470758
ECUADOR,ECUADOR,2015-01-18,nb,5,0.75,seir,alt,1.0,0.3,0.164214,3.760016,2.257162,0.276536,0.04161,1.005159,0.588435
ECUADOR,ECUADOR,2015-01-18,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.164214,2.455095,1.803597,0.243677,0.039255,0.275828,0.129768
ECUADOR,ECUADOR,2015-01-18,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.164214,2.063358,2.012551,0.266312,0.046066,0.201047,0.106108
ECUADOR,ECUADOR,2015-01-18,nb,7,1.0,hostvector,central,1.0,0.3,0.164214,1.75487,1.705811,0.167461,0.027829,0.251544,0.111841
ECUADOR,ECUADOR,2015-01-18,nb,7,1.0,hostvector,alt,1.0,0.3,0.164214,1.647908,1.746655,0.189189,0.035801,0.199674,0.091065
