window,model,replicate,R0,pop_at_risk_M,beta_0,a_temp,a_rain,pop_frac,i0_frac
national_2013,climate,181,1.5849250844683613,0.5079082158599603,0.15849250844683613,0.15922488076993466,-0.12167867287970646,0.0027016394460636184,0.0002826926914066538
national_2013,climate,182,1.7060079622597701,1.7230892201031454,0.170600796225977,0.339213576086565,-0.19280567942039561,0.009165368192038007,0.0019098619074241203
national_2013,climate,183,1.5736339986754118,0.6877680522200864,0.15736339986754116,0.19881111993933673,-0.13218134945600254,0.0036583407032983323,0.0010946002385880669
national_2013,climate,184,1.6993353708103063,0.5706283079597403,0.16993353708103062,0.14427021078049374,-0.14587187607366756,0.003035256957232661,2.3160716122838355e-05
national_2013,climate,185,1.5411841006886942,1.1197005731972396,0.15411841006886942,0.2657596207015748,-0.09606969972980671,0.0059558541127512745,0.005266854294691991
national_2013,climate,186,1.6156738981903533,0.7044144496979106,0.16156738981903535,0.19354889653177074,-0.1391334533877614,0.003746885370733567,0.00036626761430917534
national_2013,climate,187,1.510362351521499,0.8813874871301425,0.1510362351521499,0.18799652774262401,-0.10793727097388416,0.0046882313145220345,0.0013076498768206097
national_2013,climate,188,1.5662496768820753,0.7669641136526217,0.15662496768820752,0.17029093825044647,-0.1042246209671482,0.004079596349216073,0.0005015611830894536
national_2013,climate,189,1.6377146650740402,1.0363958002176483,0.163771466507404,0.271735290572884,-0.11375523786851502,0.005512743618178981,0.0011660417914675762
national_2013,climate,190,1.6563360519975587,0.5457898011730239,0.16563360519975587,0.15833807450070697,-0.14442289065602426,0.002903137240282042,8.908411785707717e-05
national_2013,climate,191,1.5468176856658058,1.3879191453127235,0.15468176856658059,0.3093897955821299,-0.05431129809367484,0.007382548645280444,0.007513653872861308
national_2013,climate,192,1.7202990036093604,1.015386739386705,0.17202990036093604,0.27427008022487537,-0.18221147811546667,0.005400993294610134,0.0006532523315323707
national_2013,climate,193,1.706813088158678,0.714812614379324,0.1706813088158678,0.21651543945867482,-0.1428752429250653,0.0038021947573368296,0.00014936506258886556
national_2013,climate,194,1.6832374115468982,0.7117083454430589,0.16832374115468982,0.20442871356641729,-0.17428383229887728,0.00378568268852691,0.00020273364688328142
national_2013,climate,195,1.5977942162796401,0.934012676809278,0.15977942162796402,0.30753328121595713,-0.12296282338147192,0.0049681525362195635,0.00401574836730413
national_2013,climate,196,1.5543306053428705,1.0549852164201465,0.15543306053428704,0.23254891475907297,-0.10956562688575737,0.005611623491596525,0.0027157641649645566
national_2013,climate,197,1.6091323727064655,1.271575644138268,0.16091323727064655,0.274823737500251,-0.14777524724231583,0.006763700234778021,0.002911687439509137
national_2013,climate,198,1.4326021477985205,2.8039990259469056,0.14326021477985204,0.2445372604024022,-0.014209379398944701,0.014914888435887797,0.0033301596235213787
national_2013,climate,199,1.5745368202373018,1.1859979158008231,0.15745368202373017,0.24205329944146908,-0.10183918444864043,0.006308499552132038,0.001667412046825099
national_2013,constant,0,1.4179840990251489,0.40742576866563274,0.14179840990251488,,,0.002167158343966132,1.4528946149681483e-06
national_2013,constant,1,1.4027823625780065,0.6362960415846148,0.14027823625780064,,,0.003384553412684121,3.937415463900811e-06
national_2013,constant,2,1.3618333653954804,0.3344773535420267,0.13618333653954803,,,0.0017791348592660994,9.831213564221562e-06
national_2013,constant,3,1.3958573507918333,0.6353252087084066,0.13958573507918332,,,0.003379389408023439,3.832779805614716e-06
national_2013,constant,4,1.3858824414775717,0.7266413826525051,0.13858824414775717,,,0.003865113737513325,4.581417100592392e-06
national_2013,constant,5,1.3568117664940613,0.27288517774950427,0.13568117664940613,,,0.0014515169029228952,1.2509800696692245e-05
national_2013,constant,6,1.3670532787882597,0.565205326302203,0.13670532787882597,,,0.003006411310118101,5.147572665465929e-06
national_2013,constant,7,1.3491995929673037,0.3299574121205639,0.13491995929673037,,,0.0017550926176625738,1.5376911384640323e-05
national_2013,constant,8,1.3467293691029145,0.4275189316834688,0.13467293691029145,,,0.0022740368706567486,5.7430156283902665e-06
national_2013,constant,9,1.341449692830043,0.49924272798982033,0.1341449692830043,,,0.002655546425477768,1.64818194299009e-05
national_2013,constant,10,1.4461159121396394,0.6995845213179519,0.14461159121396394,,,0.003721194262329531,6.261423177331855e-07
national_2013,constant,11,1.34628654459222,0.49950536747559077,0.134628654459222,,,0.0026569434440191,1.0471292193649454e-05
national_2013,constant,12,1.3563076858188343,0.6159124299870161,0.13563076858188344,,,0.0032761299467394477,5.894854446383278e-06
national_2013,constant,13,1.3885804782421671,0.603379035623957,0.1388580478242167,,,0.00320946295544658,4.072010295046643e-06
national_2013,constant,14,1.3528509341784591,0.44901667813227225,0.13528509341784592,,,0.002388386585809959,1.0107968109758427e-05
national_2013,constant,15,1.3195805213905352,0.32605439114441986,0.1319580521390535,,,0.0017343318677894672,1.854476204920874e-05
national_2013,constant,16,1.3845765783895734,0.7295856456942019,0.13845765783895733,,,0.003880774711139372,5.505530915208027e-06
national_2013,constant,17,1.3825549450742682,0.5360957569954942,0.13825549450742683,,,0.002851573175507947,3.00545553929471e-06
national_2013,constant,18,1.3583479695018255,0.5013580738034923,0.13583479695018255,,,0.0026667982649121926,8.37224966519451e-06
national_2013,constant,19,1.317973569358515,0.29147603131089084,0.1317973569358515,,,0.0015504044218664409,2.7128317911420017e-05
national_2013,constant,20,1.3733632475458069,0.27502569570297414,0.13733632475458069,,,0.0014629026367179478,9.947712125756136e-06
national_2013,constant,21,1.3661682043007803,0.47107106815331307,0.13661682043007803,,,0.002505697171028261,7.063017166009537e-06
national_2013,constant,22,1.370209718165265,0.3142178383921753,0.1370209718165265,,,0.0016713714808094433,8.51776238876554e-06
national_2013,constant,23,1.4684909000310378,0.7163675995844297,0.14684909000310378,,,0.0038104659552363283,6.137591334242693e-07
national_2013,constant,24,1.3500808347031628,0.31599060339191576,0.1350080834703163,,,0.0016808010818718923,1.532971503263464e-05
national_2013,constant,25,1.4020330566955796,0.6666797458998754,0.14020330566955796,,,0.0035461688611695503,2.3412173128774023e-06
national_2013,constant,26,1.375847382482922,0.543656126466001,0.1375847382482922,,,0.0028917879067340484,6.691127783753224e-06
national_2013,constant,27,1.395405704518267,0.49995637308563157,0.13954057045182672,,,0.002659342410029955,3.4548174219472517e-06
national_2013,constant,28,1.3619427829439017,0.3967452863392072,0.13619427829439018,,,0.0021103472677617406,9.002267157973811e-06
national_2013,constant,29,1.3687352301480546,0.43373408269045277,0.13687352301480546,,,0.0023070961845236848,6.036133514960453e-06
national_2013,constant,30,1.4389167098560365,0.5033567672760896,0.14389167098560365,,,0.0026774296131706894,1.1016187621875774e-06
national_2013,constant,31,1.349728510401005,0.40562417800021955,0.1349728510401005,,,0.002157575414894785,7.253223052397395e-06
national_2013,constant,32,1.365241931651169,0.35937010804640396,0.1365241931651169,,,0.0019115431279064041,8.021741652336341e-06
national_2013,constant,33,1.3454264425396456,0.42389187975566295,0.13454264425396456,,,0.002254744041253526,8.11515878295067e-06
national_2013,constant,34,1.4102124401856375,0.6621740323090942,0.14102124401856375,,,0.0035222022995164584,2.3414031821095803e-06
national_2013,constant,35,1.3604917112964312,0.519691638457904,0.13604917112964313,,,0.002764317225839915,5.209845389052626e-06
national_2013,constant,36,1.3680545846257453,0.6477789232594927,0.13680545846257453,,,0.0034456325705292164,5.8811284449104035e-06
national_2013,constant,37,1.3767656561686707,0.39482440760839077,0.13767656561686709,,,0.0021001298277042064,8.546916423829208e-06
national_2013,constant,38,1.3332058557198734,0.4225638599832271,0.13332058557198734,,,0.0022476801062937613,1.3590789325093493e-05
national_2013,constant,39,1.375883900604561,0.48053885090868953,0.1375883900604561,,,0.0025560577175994127,6.410006522761565e-06
national_2013,constant,40,1.3982490585791651,0.3957333783475814,0.13982490585791651,,,0.0021049647784445818,2.6496368412731827e-06
national_2013,constant,41,1.411395232961331,0.8149579033681197,0.1411395232961331,,,0.004334882464724041,2.5005436836128434e-06
national_2013,constant,42,1.380642051071277,0.5404759316738439,0.1380642051071277,,,0.002874871976988531,4.016610895346764e-06
national_2013,constant,43,1.3759023846267073,0.5360486641070228,0.13759023846267074,,,0.002851322681420334,4.164612040983952e-06
national_2013,constant,44,1.3760561328277132,0.43724440007073,0.13760561328277132,,,0.0023257680854826064,5.39317493992485e-06
national_2013,constant,45,1.3953211728370443,0.5892815971771649,0.13953211728370443,,,0.0031344765807296004,2.624844281061445e-06
national_2013,constant,46,1.3690939803781612,0.3422299769529991,0.13690939803781613,,,0.0018203722178351017,5.442025647908309e-06
national_2013,constant,47,1.3795757560456563,0.5766874966118993,0.13795757560456562,,,0.003067486684105848,4.369630204942745e-06
national_2013,constant,48,1.3968891916294581,0.5375389137665854,0.13968891916294582,,,0.0028592495413116248,3.912154616135806e-06
national_2013,constant,49,1.3715612530754693,0.5067842168440639,0.13715612530754692,,,0.002695660727893957,6.174404723050356e-06
national_2013,constant,50,1.3449329901282514,0.6126271224281683,0.13449329901282514,,,0.0032586549065328103,1.5995553101921565e-05
national_2013,constant,51,1.4565875819553875,0.44306063129545353,0.14565875819553875,,,0.0023567054856141146,7.862727291076749e-07
national_2013,constant,52,1.336336358211302,0.3765729453969388,0.1336336358211302,,,0.002003047581898611,9.824958194973335e-06
national_2013,constant,53,1.3654696539598858,0.5511960547545904,0.1365469653959886,,,0.002931893908269098,4.768441246209117e-06
national_2013,constant,54,1.3642062033532476,0.38734934380885855,0.13642062033532476,,,0.00206036885004712,7.4806913566794684e-06
national_2013,constant,55,1.4062767312225952,0.4910826790147202,0.14062767312225952,,,0.002612141909652767,2.626600022143775e-06
national_2013,constant,56,1.458892030899922,0.7268205153112091,0.1458892030899922,,,0.003866066570804303,5.455485943035494e-07
national_2013,constant,57,1.3828695746094377,0.37278449657082574,0.13828695746094377,,,0.001982896258355456,6.909492545872263e-06
national_2013,constant,58,1.357460932102559,0.4760101008353854,0.1357460932102559,,,0.002531968621464816,6.533830864292676e-06
national_2013,constant,59,1.3814324706380587,0.5197977851532444,0.13814324706380587,,,0.0027648818359215124,3.941698712617605e-06
national_2013,constant,60,1.3340070541121196,0.3544779008700272,0.13340070541121196,,,0.0018855207493086554,2.0921136421139503e-05
national_2013,constant,61,1.2968652515889874,0.2256892761093197,0.12968652515889872,,,0.0012004748729219131,4.674937617642816e-05
national_2013,constant,62,1.3407345047529573,0.31398177659749454,0.13407345047529573,,,0.0016701158329653965,1.2383806018821985e-05
national_2013,constant,63,1.361345605781119,0.463780069021325,0.1361345605781119,,,0.002466915260751729,6.330714996291543e-06
national_2013,constant,64,1.3473744208227856,0.32868151021290093,0.13473744208227856,,,0.001748305905387771,7.648387571592916e-06
national_2013,constant,65,1.3654431042042114,0.48342497645502863,0.13654431042042114,,,0.0025714094492288756,4.903879003064123e-06
national_2013,constant,66,1.3162865427064503,0.28086426465893133,0.13162865427064502,,,0.0014939588545687839,2.2144910947165377e-05
national_2013,constant,67,1.3774377165948164,0.4488266665325277,0.13774377165948165,,,0.0023873758858113173,4.6370326327272324e-06
national_2013,constant,68,1.3768864490207608,0.4829055392653356,0.13768864490207608,,,0.0025686464854539127,5.310971059941269e-06
national_2013,constant,69,1.3549362998603864,0.35901704179963595,0.13549362998603864,,,0.0019096651159555104,7.635947258826375e-06
national_2013,constant,70,1.4209674460089483,0.5474969693011483,0.14209674460089483,,,0.0029122179218146185,2.1479243567614395e-06
national_2013,constant,71,1.3673804723803937,0.4957901313779404,0.13673804723803937,,,0.0026371815498826617,8.08570221125186e-06
national_2013,constant,72,1.3537256174636263,0.3665269011224134,0.13537256174636264,,,0.0019496111761830499,7.932963872852028e-06
national_2013,constant,73,1.417553973289426,0.4834684993763892,0.1417553973289426,,,0.0025716409541297297,2.0237514188483282e-06
national_2013,constant,74,1.3544109262472783,0.5499563328726822,0.13544109262472784,,,0.002925299642939799,7.803576066146944e-06
national_2013,constant,75,1.4125067533596876,0.5420506101412127,0.14125067533596875,,,0.0028832479262830466,2.421323708084256e-06
national_2013,constant,76,1.366118568914513,0.5226264821144476,0.1366118568914513,,,0.002779928096353445,8.326855418377762e-06
national_2013,constant,77,1.39664752548503,0.5987631925857626,0.139664752548503,,,0.003184910598860439,4.726687004193169e-06
national_2013,constant,78,1.4020175404718138,0.5983921727912104,0.14020175404718138,,,0.003182937089314949,2.446699181908527e-06
national_2013,constant,79,1.414182317352025,0.8557249355124914,0.1414182317352025,,,0.0045517283803855925,1.9130898622970085e-06
national_2013,constant,80,1.3451221720230768,0.2866383970684328,0.1345122172023077,,,0.0015246723248320895,8.136063506905047e-06
national_2013,constant,81,1.4134014269763648,0.729859082783588,0.14134014269763648,,,0.0038822291637424892,2.4026019781851435e-06
national_2013,constant,82,1.4218756523230045,0.6886782781228136,0.14218756523230044,,,0.0036631823304404975,1.8542905836811077e-06
national_2013,constant,83,1.3809286591344863,0.5783518840805212,0.13809286591344863,,,0.0030763398089389427,8.88984313836761e-06
national_2013,constant,84,1.3721667051818711,0.4997841860909153,0.13721667051818712,,,0.0026584265217601878,7.298329568822313e-06
national_2013,constant,85,1.4370252367609408,0.99448029323886,0.1437025236760941,,,0.005289788793823723,1.0079829077931768e-06
national_2013,constant,86,1.4017689860508422,0.6857608693706367,0.14017689860508423,,,0.003647664198779983,2.802746344404607e-06
national_2013,constant,87,1.3642506906560707,0.3528446670103539,0.13642506906560709,,,0.0018768333351614568,7.292699366978956e-06
national_2013,constant,88,1.4008483563168572,0.688098856619537,0.14008483563168572,,,0.00366010030116775,5.1287515444396985e-06
national_2013,constant,89,1.3543326481925344,0.5107055948047019,0.13543326481925344,,,0.002716519121301606,1.030632653402466e-05
national_2013,constant,90,1.4308341449971131,0.6333756097584267,0.14308341449971132,,,0.0033690192008426953,1.507578142527909e-06
national_2013,constant,91,1.345632436697177,0.42191125702026633,0.1345632436697177,,,0.0022442088139375867,1.2331750435389835e-05
national_2013,constant,92,1.3026772599693652,0.24681984952099095,0.13026772599693653,,,0.001312871540005271,1.3517963360987653e-05
national_2013,constant,93,1.3121690984294307,0.28024191470774745,0.13121690984294307,,,0.0014906484824880183,2.0045287046011806e-05
national_2013,constant,94,1.4137249774004423,0.6351147688033132,0.14137249774004423,,,0.0033782700468261337,2.3391034148752346e-06
national_2013,constant,95,1.3175747355370513,0.4451031525537824,0.13175747355370512,,,0.0023675699603924595,1.664510214899692e-05
national_2013,constant,96,1.3815822404178437,0.45648839266382946,0.13815822404178438,,,0.0024281297482118586,4.971492643633253e-06
national_2013,constant,97,1.267039409191085,0.2015077364858534,0.1267039409191085,,,0.0010718496621587947,8.488227301825846e-05
national_2013,constant,98,1.3903832477910105,0.7421622709358431,0.13903832477910105,,,0.003947671653914059,3.7629893911685845e-06
national_2013,constant,99,1.389349424479049,0.7616186298129728,0.13893494244790489,,,0.004051162924537089,3.8421845674902625e-06
national_2013,constant,100,1.3498146442343273,0.29921849430228753,0.13498146442343273,,,0.0015915877356504655,1.4185922511835878e-05
national_2013,constant,101,1.3681300175912674,0.5599240635210835,0.13681300175912675,,,0.0029783194868142735,5.310984056810707e-06
national_2013,constant,102,1.422643190374858,0.4986678416461578,0.1422643190374858,,,0.0026524885193944564,1.5489927786168163e-06
national_2013,constant,103,1.4258943542342049,0.8166637021776205,0.14258943542342048,,,0.0043439558626469175,1.3098346086280526e-06
national_2013,constant,104,1.388122405063835,0.6376854099391134,0.1388122405063835,,,0.0033919436698889014,4.5961731738121345e-06
national_2013,constant,105,1.349287378818174,0.281736884798202,0.13492873788181742,,,0.001498600451054266,1.2508917588438784e-05
national_2013,constant,106,1.4082555210164636,0.44664314411756273,0.14082555210164635,,,0.002375761404880653,2.862782265169756e-06
national_2013,constant,107,1.3813611119971194,0.40533489023281455,0.13813611119971195,,,0.0021560366501745453,6.176344626998759e-06
national_2013,constant,108,1.4004408887227533,0.4743700335091468,0.14004408887227532,,,0.0025232448590912066,3.0941289717941166e-06
national_2013,constant,109,1.4418490758476235,0.4603949489895013,0.14418490758476235,,,0.002448909303135645,1.973222298399381e-06
national_2013,constant,110,1.3189618785037376,0.3381384106232887,0.13189618785037377,,,0.0017986085671451528,1.6743008249596443e-05
national_2013,constant,111,1.3490490882246073,0.3915338000954537,0.13490490882246073,,,0.002082626596252413,8.970041111675237e-06
national_2013,constant,112,1.438437733046443,0.7306140091258767,0.14384377330464432,,,0.003886244729392961,1.1439378989485916e-06
national_2013,constant,113,1.368366216150081,0.49245806923289603,0.1368366216150081,,,0.002619457815068596,7.188620368185797e-06
national_2013,constant,114,1.3805794438421506,0.5501796256889859,0.13805794438421506,,,0.0029264873706860953,4.3186255059279645e-06
national_2013,constant,115,1.3616398791832736,0.4360939200294975,0.13616398791832734,,,0.002319648510795199,8.702980916728681e-06
national_2013,constant,116,1.3319451904260187,0.3032014255527589,0.13319451904260188,,,0.0016127735401742496,1.3266933316150482e-05
national_2013,constant,117,1.393987317720868,0.8691801612418395,0.13939873177208678,,,0.004623298730009785,3.6158464963629717e-06
national_2013,constant,118,1.374378954642864,0.4483886096290132,0.1374378954642864,,,0.0023850457958990066,7.157753982346073e-06
national_2013,constant,119,1.4233136520214604,0.6861278360839134,0.14233136520214604,,,0.0036496161493825177,2.1207175645986287e-06
national_2013,constant,120,1.3927369218838526,0.4268037900186054,0.13927369218838526,,,0.0022702329256308797,3.773046217041203e-06
national_2013,constant,121,1.3232589503519616,0.2406937291323874,0.13232589503519615,,,0.0012802857932573799,2.3678504212989736e-05
national_2013,constant,122,1.3800471857422172,0.5222397483763787,0.13800471857422172,,,0.002777871002002014,4.1531802628004665e-06
national_2013,constant,123,1.4408183624662363,0.9726980938219053,0.14408183624662363,,,0.0051739260309675815,8.065421137057974e-07
national_2013,constant,124,1.4170595881417314,0.6661325005643305,0.14170595881417314,,,0.0035432579817251623,1.3428825476113323e-06
national_2013,constant,125,1.378176094063093,0.4035374816800616,0.1378176094063093,,,0.0021464759663833064,7.3920426142268535e-06
national_2013,constant,126,1.352147506948167,0.5571637174848807,0.1352147506948167,,,0.002963636795132344,1.0335805720782497e-05
national_2013,constant,127,1.3628375814954607,0.3572174795510434,0.13628375814954607,,,0.0019000929763353372,1.0094207240257848e-05
national_2013,constant,128,1.4037884262178215,0.48855677337311293,0.14037884262178216,,,0.0025987062413463454,2.2906554183277228e-06
national_2013,constant,129,1.3916146390792694,0.6528335647168323,0.13916146390792694,,,0.0034725189612597462,4.226451747466195e-06
national_2013,constant,130,1.3617534705416712,0.38989362071588113,0.13617534705416712,,,0.0020739022378504315,9.999643864216624e-06
national_2013,constant,131,1.3781910072254069,0.673891402745995,0.1378191007225407,,,0.0035845287380106114,6.007733071628811e-06
national_2013,constant,132,1.3601737063770152,0.4472064893343491,0.13601737063770153,,,0.0023787579219912186,9.01481519275382e-06
national_2013,constant,133,1.33992697413059,0.39292317870781357,0.133992697413059,,,0.002090016908020285,1.0139442934690696e-05
national_2013,constant,134,1.3401744796719885,0.2932940750785495,0.13401744796719886,,,0.001560074867439093,1.4759193749916207e-05
national_2013,constant,135,1.4096061776300366,0.7690642101527077,0.14096061776300367,,,0.0040907670752803596,2.181010272578139e-06
national_2013,constant,136,1.347308992265763,0.5817846830641886,0.1347308992265763,,,0.003094599378001003,1.2014509472898213e-05
national_2013,constant,137,1.3370243490122926,0.3268897757114778,0.13370243490122927,,,0.0017387754027206265,1.99218302990924e-05
national_2013,constant,138,1.3308535850690648,0.45147949001855664,0.13308535850690648,,,0.0024014866490348757,1.5174626202651123e-05
national_2013,constant,139,1.3518338121851217,0.5953170557100824,0.13518338121851217,,,0.003166580083564268,1.097374168309923e-05
national_2013,constant,140,1.386310391241482,0.5080608478575028,0.1386310391241482,,,0.0027024513183909727,2.721098919003207e-06
national_2013,constant,141,1.3369925598158785,0.2692008481161297,0.13369925598158786,,,0.0014319194048730303,1.797350157974251e-05
national_2013,constant,142,1.3544029390546721,0.3883020207728438,0.13544029390546722,,,0.002065436280706616,1.4708619217499388e-05
national_2013,constant,143,1.3814201265242374,0.5046999462862609,0.13814201265242373,,,0.0026845741823737284,5.8105327023147735e-06
national_2013,constant,144,1.3286312056598852,0.2536417213032454,0.13286312056598854,,,0.0013491580920385396,2.013282302025013e-05
national_2013,constant,145,1.3539356166483838,0.37426075804598186,0.13539356166483837,,,0.0019907487130105418,9.707646239017445e-06
national_2013,constant,146,1.3907852080144552,0.5980206885990935,0.1390785208014455,,,0.003180961109569646,5.2013521749589084e-06
national_2013,constant,147,1.4193611495156788,0.6078033367813194,0.14193611495156788,,,0.0032329964722410606,2.1912595983137125e-06
national_2013,constant,148,1.321131734225411,0.2168001733049009,0.13211317342254109,,,0.0011531924111962814,2.082784943133454e-05
national_2013,constant,149,1.387666835655804,0.44789030115525374,0.1387666835655804,,,0.002382395218910924,4.72673805700836e-06
national_2013,constant,150,1.4204103460331927,0.7548332335832507,0.14204103460331927,,,0.00401507039140027,2.3325938312949077e-06
national_2013,constant,151,1.373225046493847,0.44101575300327006,0.1373225046493847,,,0.0023458284734216494,7.200081921754084e-06
national_2013,constant,152,1.3938630621388406,0.7143859363171197,0.13938630621388406,,,0.003799925193176168,4.231144237221205e-06
national_2013,constant,153,1.3456593106234827,0.45216674282537694,0.13456593106234827,,,0.0024051422490711538,1.2546963972800607e-05
national_2013,constant,154,1.372007535157966,0.38843220697925035,0.13720075351579658,,,0.0020661287605279275,6.030756116821107e-06
national_2013,constant,155,1.3706256784354385,0.458911763750652,0.13706256784354384,,,0.0024410200199502766,4.18241199635758e-06
national_2013,constant,156,1.3691492480878964,0.4211544295892466,0.13691492480878964,,,0.002240183136113014,8.170165717847544e-06
national_2013,constant,157,1.3785845987992453,0.4904879041555968,0.13785845987992454,,,0.0026089782135936,3.94699496491656e-06
national_2013,constant,158,1.3522826625336726,0.42787227386035737,0.13522826625336726,,,0.0022759163503210497,1.1690851315928957e-05
national_2013,constant,159,1.4031520719577306,0.613926967719125,0.14031520719577306,,,0.003265568977229388,4.266120322410122e-06
national_2013,constant,160,1.372500251917454,0.5261199223528961,0.1372500251917454,,,0.002798510225281362,9.276380929005613e-06
national_2013,constant,161,1.3660156493453315,0.4557924283657617,0.13660156493453315,,,0.0024244278104561794,6.968044329578431e-06
national_2013,constant,162,1.33649578245761,0.3053413129186994,0.133649578245761,,,0.001624155919780316,1.449981564951451e-05
national_2013,constant,163,1.3859418548505262,0.48733891834488335,0.13859418548505262,,,0.0025922282890685285,3.538447314816341e-06
national_2013,constant,164,1.3417917855345358,0.4554816647750087,0.13417917855345357,,,0.002422774812633025,1.3083583084271287e-05
national_2013,constant,165,1.3344258824595077,0.4213893005835491,0.13344258824595076,,,0.0022414324499124955,1.3153805752669802e-05
national_2013,constant,166,1.373617740593311,0.5265590248192203,0.1373617740593311,,,0.0028008458766979804,5.600347669488757e-06
national_2013,constant,167,1.3786729288431943,0.49723476144096845,0.13786729288431943,,,0.0026448657523455766,4.346780366409297e-06
national_2013,constant,168,1.3861920952268836,0.6097266605750489,0.13861920952268836,,,0.0032432269179523874,4.2379809622590855e-06
national_2013,constant,169,1.3580585328476402,0.4519221928558173,0.13580585328476402,,,0.0024038414513607304,7.463289587421456e-06
national_2013,constant,170,1.3522235641528955,0.3196267946894305,0.13522235641528954,,,0.0017001425249437792,8.000966169739936e-06
national_2013,constant,171,1.3433431847757067,0.2398431101062547,0.13433431847757066,,,0.0012757612239694398,9.354501096275363e-06
national_2013,constant,172,1.3822412319338864,0.48291520530917476,0.13822412319338864,,,0.0025686979005807168,7.385825628770306e-06
national_2013,constant,173,1.3327382404183932,0.3112249227270805,0.13327382404183932,,,0.001655451716633407,1.888815913499339e-05
national_2013,constant,174,1.3743350483089756,0.7671329725255336,0.13743350483089756,,,0.004080494534710285,4.815192503512144e-06
national_2013,constant,175,1.353748774880318,0.4797561672685398,0.13537487748803181,,,0.002551894506747552,8.132216504065443e-06
national_2013,constant,176,1.3217377250358928,0.35915364130122945,0.13217377250358928,,,0.0019103917090490929,2.066925501242561e-05
national_2013,constant,177,1.360996621277841,0.4238663785008753,0.1360996621277841,,,0.0022546083962812513,1.3389594814242835e-05
national_2013,constant,178,1.3421902128673997,0.39996313254225024,0.13421902128673996,,,0.0021274634709694163,1.0551825034994946e-05
national_2013,constant,179,1.3621701974305895,0.35725237271321736,0.13621701974305894,,,0.0019002785782617944,6.10049885136035e-06
national_2013,constant,180,1.3667974413299877,0.3866767608755031,0.13667974413299877,,,0.002056791281252676,7.48538875696319e-06
national_2013,constant,181,1.3880467858907675,0.5971453719485841,0.13880467858907675,,,0.0031763051699392774,2.8599365146648087e-06
national_2013,constant,182,1.3974503679943815,0.620792927339331,0.13974503679943814,,,0.003302090039038995,2.83573334394361e-06
national_2013,constant,183,1.4077457587672313,0.517754281995392,0.14077457587672312,,,0.0027540121382733616,2.7637315024062857e-06
national_2013,constant,184,1.3743819894909142,0.5230430084591375,0.13743819894909143,,,0.0027821436620166892,3.1274213051289807e-06
national_2013,constant,185,1.3761672779966962,0.4835566097693969,0.13761672779966963,,,0.0025721096264329623,4.582605327905804e-06
national_2013,constant,186,1.3679123587664326,0.5505224678185242,0.13679123587664327,,,0.0029283109990347034,7.312987371814183e-06
national_2013,constant,187,1.3843932972078432,0.6266303860137953,0.13843932972078432,,,0.0033331403511372088,5.030098684980975e-06
national_2013,constant,188,1.330802583632186,0.44550652410408587,0.1330802583632186,,,0.0023697155537451375,1.532860225018114e-05
national_2013,constant,189,1.3817610132979286,0.3339442150143329,0.13817610132979286,,,0.0017762990160336857,3.3611263407570295e-06
national_2013,constant,190,1.3455043209459558,0.6218581673285544,0.13455043209459558,,,0.0033077562091944376,1.1500153729341123e-05
national_2013,constant,191,1.4108700037418767,0.7129124946000542,0.14108700037418767,,,0.0037920877372343313,4.1810446149509585e-06
national_2013,constant,192,1.3539239340483853,0.45596371324657037,0.13539239340483852,,,0.002425338900247715,1.5275800682719862e-05
national_2013,constant,193,1.3429770807147732,0.38597914266181094,0.1342977080714773,,,0.002053080546073462,9.331692063499955e-06
national_2013,constant,194,1.382765483873537,0.45769386349652835,0.1382765483873537,,,0.0024345418271091933,5.328467265001991e-06
national_2013,constant,195,1.4327924729632588,0.5292383904205744,0.14327924729632588,,,0.0028150978213860346,1.9708997203578243e-06
national_2013,constant,196,1.3239511788446587,0.3624608993393125,0.13239511788446587,,,0.0019279835071240026,1.8064563332114783e-05
national_2013,constant,197,1.3964688866768693,0.5944490781329903,0.13964688866768693,,,0.0031619631815584586,2.7665763674293176e-06
national_2013,constant,198,1.395564260058178,0.557540823973306,0.1395564260058178,,,0.0029656426807090743,2.3774648554127005e-06
national_2013,constant,199,1.3705367916863156,0.5524756042833215,0.13705367916863156,,,0.002938700022783625,6.086903633336771e-06
sindh_2021,climate,0,1.0585110813579466,47.69229225194837,0.10585110813579465,0.3126387572764165,0.07998816091735149,0.9956637213350391,0.00015211573189587358
sindh_2021,climate,1,1.0790790814167397,0.12360439207834292,0.10790790814167397,1.4630629754709281e-05,0.18716511694845958,0.0025804674755395183,0.06992344582093685
sindh_2021,climate,2,0.8186376478758234,47.32869940571348,0.08186376478758234,3.469103601705582e-06,0.1968556308978669,0.9880730564867114,0.00028426084519146726
sindh_2021,climate,3,1.2879574174656836,0.06885480722139618,0.12879574174656835,2.104569040138774e-05,0.06548383147631738,0.0014374698793610894,0.07041456073173222
sindh_2021,climate,4,1.8356466924128432,0.04049585168490495,0.1835646692412843,5.334650002348526e-11,-0.2792582919058745,0.0008454248785992682,0.03181091909416297
sindh_2021,climate,5,2.029285635997178,0.04364941274859953,0.20292856359971778,9.357622968840175e-14,-0.2861516966456526,0.0009112612264843325,0.019610251181750117
sindh_2021,climate,6,1.1337136360941993,0.07554064293568068,0.11337136360941992,1.8689679476035604e-05,0.18543255592230498,0.0015770489130622271,0.05263138167034528
