country,unit,window_start,observation,rain_lag,train_frac,structure,params,true_a_temp,true_a_rain,a_temp_hat,a_temp_se,a_rain_hat,a_rain_se
BOLIVIA,BENI,2021-12-05,poisson,5,0.75,hostvector,alt,1.0,0.3,2.535545,3.371876,0.037236,0.170326
BOLIVIA,BENI,2021-12-05,poisson,5,0.75,seir,central,1.0,0.3,1.528436,3.181009,-0.054052,0.150149
BOLIVIA,BENI,2021-12-05,poisson,5,0.75,seir,alt,1.0,0.3,1.837466,3.514982,-0.094059,0.152754
BOLIVIA,BENI,2021-12-05,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,1.773274,2.819502,0.033039,0.14528
BOLIVIA,BENI,2021-12-05,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,2.614005,3.382709,0.034504,0.169843
BOLIVIA,BENI,2021-12-05,poisson,7,1.0,hostvector,central,1.0,0.3,1.809741,1.146695,-0.30718,0.058497
BOLIVIA,BENI,2021-12-05,poisson,7,1.0,hostvector,alt,1.0,0.3,2.006318,1.203606,-0.342584,0.066978
BOLIVIA,BENI,2021-12-05,poisson,7,1.0,seir,central,1.0,0.3,1.894387,1.559317,-0.338754,0.05704
BOLIVIA,BENI,2021-12-05,poisson,7,1.0,seir,alt,1.0,0.3,2.217101,1.744114,-0.334321,0.056402
BOLIVIA,BENI,2021-12-05,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,1.878535,1.153071,-0.307238,0.058241
BOLIVIA,BENI,2021-12-05,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,2.067736,1.211055,-0.341939,0.066635
BOLIVIA,BENI,2021-12-05,poisson,7,0.75,hostvector,central,1.0,0.3,1.76786,1.279297,-0.331221,0.066697
BOLIVIA,BENI,2021-12-05,poisson,7,0.75,hostvector,alt,1.0,0.3,2.038794,1.413587,-0.365709,0.076173
BOLIVIA,BENI,2021-12-05,poisson,7,0.75,seir,central,1.0,0.3,1.606784,1.65544,-0.37082,0.06671
BOLIVIA,BENI,2021-12-05,poisson,7,0.75,seir,alt,1.0,0.3,1.783506,1.846668,-0.366055,0.067009
BOLIVIA,BENI,2021-12-05,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,1.811611,1.280217,-0.330289,0.066431
BOLIVIA,BENI,2021-12-05,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,2.069244,1.412635,-0.364474,0.07584
BOLIVIA,BENI,2017-11-19,nb,3,1.0,hostvector,central,1.0,0.3,0.0,0.033008,0.301185,0.110731
BOLIVIA,BENI,2017-11-19,nb,3,1.0,hostvector,alt,1.0,0.3,0.0,1.015419,0.514509,0.194279
BOLIVIA,BENI,2017-11-19,nb,3,1.0,seir,central,1.0,0.3,0.0,0.708812,0.11986,0.094734
BOLIVIA,BENI,2017-11-19,nb,3,1.0,seir,alt,1.0,0.3,0.0,0.786925,0.117681,0.091789
BOLIVIA,BENI,2017-11-19,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.771999,0.287614,0.127483
BOLIVIA,BENI,2017-11-19,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,1.024489,0.489441,0.189733
BOLIVIA,BENI,2017-11-19,nb,3,0.75,hostvector,central,1.0,0.3,0.0,2.605471,0.202512,0.157875
BOLIVIA,BENI,2017-11-19,nb,3,0.75,hostvector,alt,1.0,0.3,0.0,0.317343,0.294159,0.204096
BOLIVIA,BENI,2017-11-19,nb,3,0.75,seir,central,1.0,0.3,0.0,2.709236,0.055286,0.120721
BOLIVIA,BENI,2017-11-19,nb,3,0.75,seir,alt,1.0,0.3,0.0,0.004106,0.053253,0.11698
BOLIVIA,BENI,2017-11-19,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.0,0.023369,0.195627,0.15521
BOLIVIA,BENI,2017-11-19,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,0.024711,0.283378,0.200033
BOLIVIA,BENI,2017-11-19,nb,5,1.0,hostvector,central,1.0,0.3,1e-06,0.874177,0.078984,0.069261
BOLIVIA,BENI,2017-11-19,nb,5,1.0,hostvector,alt,1.0,0.3,0.182581,1.136743,0.088989,0.08403
BOLIVIA,BENI,2017-11-19,nb,5,1.0,seir,central,1.0,0.3,2e-06,0.810071,0.04008,0.058246
BOLIVIA,BENI,2017-11-19,nb,5,1.0,seir,alt,1.0,0.3,0.0,0.867344,0.040912,0.057685
BOLIVIA,BENI,2017-11-19,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.001676,0.075078,0.059207
BOLIVIA,BENI,2017-11-19,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.112674,1.119638,0.087887,0.082862
BOLIVIA,BENI,2017-11-19,nb,5,0.75,hostvector,central,1.0,0.3,0.0,2.739654,0.001707,0.082491
BOLIVIA,BENI,2017-11-19,nb,5,0.75,hostvector,alt,1.0,0.3,0.0,1.259844,-0.00047,0.098479
BOLIVIA,BENI,2017-11-19,nb,5,0.75,seir,central,1.0,0.3,0.0,2.723312,-0.028878,0.074561
BOLIVIA,BENI,2017-11-19,nb,5,0.75,seir,alt,1.0,0.3,0.0,0.00515,-0.029042,0.077046
BOLIVIA,BENI,2017-11-19,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.0,0.025483,0.001122,0.085306
BOLIVIA,BENI,2017-11-19,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,2.042922,-0.001065,0.095909
BOLIVIA,BENI,2017-11-19,nb,7,1.0,hostvector,central,1.0,0.3,0.08453,0.935566,0.034084,0.047517
BOLIVIA,BENI,2017-11-19,nb,7,1.0,hostvector,alt,1.0,0.3,0.253544,1.21815,0.038382,0.054838
BOLIVIA,BENI,2017-11-19,nb,7,1.0,seir,central,1.0,0.3,0.063034,0.869431,0.016605,0.046638
BOLIVIA,BENI,2017-11-19,nb,7,1.0,seir,alt,1.0,0.3,0.036654,0.935951,0.019726,0.047052
BOLIVIA,BENI,2017-11-19,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.015258,0.916644,0.033855,0.04678
BOLIVIA,BENI,2017-11-19,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.181818,1.200223,0.038072,0.05407
BOLIVIA,BENI,2017-11-19,nb,7,0.75,hostvector,central,1.0,0.3,0.0,0.003597,-0.045351,0.063503
BOLIVIA,BENI,2017-11-19,nb,7,0.75,hostvector,alt,1.0,0.3,0.0,2.26853,-0.051202,0.071678
BOLIVIA,BENI,2017-11-19,nb,7,0.75,seir,central,1.0,0.3,0.0,0.007373,-0.067126,0.063542
BOLIVIA,BENI,2017-11-19,nb,7,0.75,seir,alt,1.0,0.3,0.0,2.583374,-0.065576,0.066018
BOLIVIA,BENI,2017-11-19,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.0,0.002931,-0.045128,0.062771
BOLIVIA,BENI,2017-11-19,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,2.970162,-0.050966,0.071423
BOLIVIA,BENI,2017-11-19,poisson,3,1.0,hostvector,central,1.0,0.3,0.0,1.959683,0.28406,0.206211
BOLIVIA,BENI,2017-11-19,poisson,3,1.0,hostvector,alt,1.0,0.3,0.0,1.169683,0.443622,0.287254
BOLIVIA,BENI,2017-11-19,poisson,3,1.0,seir,central,1.0,0.3,0.0,0.199402,0.134933,0.163609
BOLIVIA,BENI,2017-11-19,poisson,3,1.0,seir,alt,1.0,0.3,0.0,,0.12707,
BOLIVIA,BENI,2017-11-19,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,,0.27808,
BOLIVIA,BENI,2017-11-19,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.760058,0.433189,0.257192
BOLIVIA,BENI,2017-11-19,poisson,3,0.75,hostvector,central,1.0,0.3,0.0,0.792075,0.251944,0.275688
BOLIVIA,BENI,2017-11-19,poisson,3,0.75,hostvector,alt,1.0,0.3,0.0,0.288649,0.397356,0.350678
BOLIVIA,BENI,2017-11-19,poisson,3,0.75,seir,central,1.0,0.3,0.0,2.882323,0.099654,0.220856
BOLIVIA,BENI,2017-11-19,poisson,3,0.75,seir,alt,1.0,0.3,0.0,3.404212,0.090636,0.219234
BOLIVIA,BENI,2017-11-19,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.0,,0.24651,
BOLIVIA,BENI,2017-11-19,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,3.39946,0.387291,0.340211
BOLIVIA,BENI,2017-11-19,poisson,5,1.0,hostvector,central,1.0,0.3,0.0,0.08345,-0.041681,0.104452
BOLIVIA,BENI,2017-11-19,poisson,5,1.0,hostvector,alt,1.0,0.3,0.0,,-0.063639,
BOLIVIA,BENI,2017-11-19,poisson,5,1.0,seir,central,1.0,0.3,0.0,0.088562,-0.055334,0.096649
BOLIVIA,BENI,2017-11-19,poisson,5,1.0,seir,alt,1.0,0.3,0.0,,-0.061322,
BOLIVIA,BENI,2017-11-19,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.19688,-0.041797,0.102718
BOLIVIA,BENI,2017-11-19,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.214176,-0.063532,0.121264
BOLIVIA,BENI,2017-11-19,poisson,5,0.75,hostvector,central,1.0,0.3,0.0,3.635988,-0.089247,0.149602
BOLIVIA,BENI,2017-11-19,poisson,5,0.75,hostvector,alt,1.0,0.3,0.0,0.735319,-0.105944,0.148114
BOLIVIA,BENI,2017-11-19,poisson,5,0.75,seir,central,1.0,0.3,0.0,3.905778,-0.12069,0.15511
BOLIVIA,BENI,2017-11-19,poisson,5,0.75,seir,alt,1.0,0.3,0.0,0.707401,-0.129684,0.132918
BOLIVIA,BENI,2017-11-19,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.0,3.650623,-0.088201,0.148038
BOLIVIA,BENI,2017-11-19,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,0.009092,-0.105289,0.146907
BOLIVIA,BENI,2017-11-19,poisson,7,1.0,hostvector,central,1.0,0.3,0.061145,1.779571,-0.119615,0.081201
BOLIVIA,BENI,2017-11-19,poisson,7,1.0,hostvector,alt,1.0,0.3,0.0,2.053124,-0.143121,0.090798
BOLIVIA,BENI,2017-11-19,poisson,7,1.0,seir,central,1.0,0.3,0.300646,1.910152,-0.121208,0.091536
BOLIVIA,BENI,2017-11-19,poisson,7,1.0,seir,alt,1.0,0.3,0.24005,2.015385,-0.116096,0.094302
BOLIVIA,BENI,2017-11-19,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.007651,1.760405,-0.11727,0.080233
BOLIVIA,BENI,2017-11-19,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,2.16304,-0.141905,0.090562
BOLIVIA,BENI,2017-11-19,poisson,7,0.75,hostvector,central,1.0,0.3,0.0,,-0.201032,
BOLIVIA,BENI,2017-11-19,poisson,7,0.75,hostvector,alt,1.0,0.3,0.0,3.801221,-0.226795,0.120593
BOLIVIA,BENI,2017-11-19,poisson,7,0.75,seir,central,1.0,0.3,0.0,3.729629,-0.21744,0.12933
BOLIVIA,BENI,2017-11-19,poisson,7,0.75,seir,alt,1.0,0.3,0.0,3.861145,-0.216472,0.136652
BOLIVIA,BENI,2017-11-19,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.0,,-0.198544,
BOLIVIA,BENI,2017-11-19,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,3.828531,-0.224341,0.120659
BOLIVIA,BENI,2014-11-23,nb,3,1.0,hostvector,central,1.0,0.3,0.071384,1.374734,-0.568937,0.103583
BOLIVIA,BENI,2014-11-23,nb,3,1.0,hostvector,alt,1.0,0.3,0.0,0.067722,-0.568413,0.032233
BOLIVIA,BENI,2014-11-23,nb,3,1.0,seir,central,1.0,0.3,0.521282,1.931457,0.359246,0.289302
BOLIVIA,BENI,2014-11-23,nb,3,1.0,seir,alt,1.0,0.3,0.724192,2.130184,0.328663,0.305447
BOLIVIA,BENI,2014-11-23,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.185084,1.372291,-0.573878,0.102757
BOLIVIA,BENI,2014-11-23,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,1.8e-05,1.563368,-0.56604,0.116669
BOLIVIA,BENI,2014-11-23,nb,3,0.75,hostvector,central,1.0,0.3,0.0,,0.279527,
BOLIVIA,BENI,2014-11-23,nb,3,0.75,hostvector,alt,1.0,0.3,0.0,2.084403,0.349398,0.279944
BOLIVIA,BENI,2014-11-23,nb,3,0.75,seir,central,1.0,0.3,0.0,0.00455,0.181717,0.160373
BOLIVIA,BENI,2014-11-23,nb,3,0.75,seir,alt,1.0,0.3,0.0,0.940976,0.178281,0.178879
BOLIVIA,BENI,2014-11-23,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.0,,0.284124,
BOLIVIA,BENI,2014-11-23,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,,0.353413,
BOLIVIA,BENI,2014-11-23,nb,5,1.0,hostvector,central,1.0,0.3,0.002052,1.339627,0.513189,0.19693
BOLIVIA,BENI,2014-11-23,nb,5,1.0,hostvector,alt,1.0,0.3,0.363565,1.39409,0.70555,0.194062
BOLIVIA,BENI,2014-11-23,nb,5,1.0,seir,central,1.0,0.3,2.06455,1.247387,0.060652,0.117365
BOLIVIA,BENI,2014-11-23,nb,5,1.0,seir,alt,1.0,0.3,2.360544,1.278113,0.036343,0.112109
BOLIVIA,BENI,2014-11-23,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.040485,1.355207,0.498178,0.199204
BOLIVIA,BENI,2014-11-23,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.367337,1.397319,0.6965,0.19559
BOLIVIA,BENI,2014-11-23,nb,5,0.75,hostvector,central,1.0,0.3,0.0,,0.135595,
BOLIVIA,BENI,2014-11-23,nb,5,0.75,hostvector,alt,1.0,0.3,0.0,2.230717,0.218095,0.300033
BOLIVIA,BENI,2014-11-23,nb,5,0.75,seir,central,1.0,0.3,1.167667,1.582034,-0.064335,0.133887
BOLIVIA,BENI,2014-11-23,nb,5,0.75,seir,alt,1.0,0.3,1.492833,1.592173,-0.086032,0.127642
BOLIVIA,BENI,2014-11-23,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.0,,0.139981,
BOLIVIA,BENI,2014-11-23,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,,0.221786,
BOLIVIA,BENI,2014-11-23,nb,7,1.0,hostvector,central,1.0,0.3,2.164241,1.17521,0.072476,0.075582
BOLIVIA,BENI,2014-11-23,nb,7,1.0,hostvector,alt,1.0,0.3,2.289801,1.527426,0.127637,0.101971
BOLIVIA,BENI,2014-11-23,nb,7,1.0,seir,central,1.0,0.3,2.478289,1.09732,0.00125,0.065237
BOLIVIA,BENI,2014-11-23,nb,7,1.0,seir,alt,1.0,0.3,2.689177,1.137811,-0.006343,0.064344
BOLIVIA,BENI,2014-11-23,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,2.221787,1.15985,0.06571,0.073811
BOLIVIA,BENI,2014-11-23,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,2.371023,1.507947,0.118243,0.098734
BOLIVIA,BENI,2014-11-23,nb,7,0.75,hostvector,central,1.0,0.3,1.068673,1.477559,-0.032775,0.077762
BOLIVIA,BENI,2014-11-23,nb,7,0.75,hostvector,alt,1.0,0.3,1.110851,1.829113,-0.030859,0.087807
BOLIVIA,BENI,2014-11-23,nb,7,0.75,seir,central,1.0,0.3,1.551046,1.409335,-0.082082,0.075523
BOLIVIA,BENI,2014-11-23,nb,7,0.75,seir,alt,1.0,0.3,1.739289,1.445169,-0.08516,0.074979
BOLIVIA,BENI,2014-11-23,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,1.126272,1.470783,-0.032805,0.077447
BOLIVIA,BENI,2014-11-23,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,1.177816,1.819688,-0.031129,0.087436
BOLIVIA,BENI,2014-11-23,poisson,3,1.0,hostvector,central,1.0,0.3,0.0,1.870934,0.367722,0.262163
BOLIVIA,BENI,2014-11-23,poisson,3,1.0,hostvector,alt,1.0,0.3,2e-06,2.160362,0.474837,0.300414
BOLIVIA,BENI,2014-11-23,poisson,3,1.0,seir,central,1.0,0.3,2e-06,2.195599,0.309706,0.31672
BOLIVIA,BENI,2014-11-23,poisson,3,1.0,seir,alt,1.0,0.3,0.0,2.332431,0.308995,0.332422
BOLIVIA,BENI,2014-11-23,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,1.8788,0.369019,0.263404
BOLIVIA,BENI,2014-11-23,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,2e-06,2.159561,0.475039,0.300208
BOLIVIA,BENI,2014-11-23,poisson,3,0.75,hostvector,central,1.0,0.3,0.0,2.246536,0.298214,0.311108
BOLIVIA,BENI,2014-11-23,poisson,3,0.75,hostvector,alt,1.0,0.3,0.0,2.586541,0.382581,0.358535
BOLIVIA,BENI,2014-11-23,poisson,3,0.75,seir,central,1.0,0.3,0.0,0.254893,0.241856,0.180294
BOLIVIA,BENI,2014-11-23,poisson,3,0.75,seir,alt,1.0,0.3,0.0,2.805357,0.238467,0.37885
BOLIVIA,BENI,2014-11-23,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.0,2.249374,0.302537,0.309123
BOLIVIA,BENI,2014-11-23,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,2.579675,0.385936,0.35598
BOLIVIA,BENI,2014-11-23,poisson,5,1.0,hostvector,central,1.0,0.3,1.447431,1.487562,0.069541,0.202367
BOLIVIA,BENI,2014-11-23,poisson,5,1.0,hostvector,alt,1.0,0.3,0.0,2.404705,-0.802193,0.309092
BOLIVIA,BENI,2014-11-23,poisson,5,1.0,seir,central,1.0,0.3,2.005838,1.505924,-0.047602,0.175862
BOLIVIA,BENI,2014-11-23,poisson,5,1.0,seir,alt,1.0,0.3,2.311146,1.531413,-0.077284,0.172622
BOLIVIA,BENI,2014-11-23,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,1.524705,1.479364,0.059815,0.200178
BOLIVIA,BENI,2014-11-23,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,1.73585,1.737527,0.106876,0.248086
BOLIVIA,BENI,2014-11-23,poisson,5,0.75,hostvector,central,1.0,0.3,1.236888,1.740042,-0.036193,0.238579
BOLIVIA,BENI,2014-11-23,poisson,5,0.75,hostvector,alt,1.0,0.3,1.455512,2.038013,-0.056717,0.283982
BOLIVIA,BENI,2014-11-23,poisson,5,0.75,seir,central,1.0,0.3,1.801856,1.810598,-0.120107,0.221082
BOLIVIA,BENI,2014-11-23,poisson,5,0.75,seir,alt,1.0,0.3,2.161364,1.85694,-0.158005,0.222438
BOLIVIA,BENI,2014-11-23,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,1.308894,1.733442,-0.038511,0.236855
BOLIVIA,BENI,2014-11-23,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,1.528052,2.03091,-0.058721,0.281851
BOLIVIA,BENI,2014-11-23,poisson,7,1.0,hostvector,central,1.0,0.3,2.116962,1.366335,-0.0429,0.114216
BOLIVIA,BENI,2014-11-23,poisson,7,1.0,hostvector,alt,1.0,0.3,2.352598,1.645914,-0.032429,0.13208
BOLIVIA,BENI,2014-11-23,poisson,7,1.0,seir,central,1.0,0.3,2.406718,1.37139,-0.083632,0.113915
BOLIVIA,BENI,2014-11-23,poisson,7,1.0,seir,alt,1.0,0.3,2.578266,1.40765,-0.089034,0.113291
BOLIVIA,BENI,2014-11-23,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,2.18154,1.359982,-0.047011,0.113607
BOLIVIA,BENI,2014-11-23,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,2.423054,1.637097,-0.036728,0.130943
BOLIVIA,BENI,2014-11-23,poisson,7,0.75,hostvector,central,1.0,0.3,2.000308,1.707418,-0.123037,0.149014
BOLIVIA,BENI,2014-11-23,poisson,7,0.75,hostvector,alt,1.0,0.3,2.290796,2.070984,-0.134072,0.166289
BOLIVIA,BENI,2014-11-23,poisson,7,0.75,seir,central,1.0,0.3,2.250184,1.702308,-0.149704,0.153471
BOLIVIA,BENI,2014-11-23,poisson,7,0.75,seir,alt,1.0,0.3,2.405319,1.745032,-0.150396,0.152375
BOLIVIA,BENI,2014-11-23,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,2.059408,1.701672,-0.12251,0.148509
BOLIVIA,BENI,2014-11-23,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,2.353212,2.063235,-0.1337,0.165722
BOLIVIA,PANDO,2015-10-04,nb,3,1.0,hostvector,central,1.0,0.3,0.0,0.972104,0.01297,0.058701
BOLIVIA,PANDO,2015-10-04,nb,3,1.0,hostvector,alt,1.0,0.3,0.0,0.000154,0.013467,0.040197
BOLIVIA,PANDO,2015-10-04,nb,3,1.0,seir,central,1.0,0.3,0.0,,0.010658,
BOLIVIA,PANDO,2015-10-04,nb,3,1.0,seir,alt,1.0,0.3,0.0,0.376877,0.012942,0.03469
BOLIVIA,PANDO,2015-10-04,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.952458,0.001998,0.051601
BOLIVIA,PANDO,2015-10-04,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.006045,0.002921,0.04186
BOLIVIA,PANDO,2015-10-04,nb,3,0.75,hostvector,central,1.0,0.3,0.0,1.260667,0.162007,0.135234
BOLIVIA,PANDO,2015-10-04,nb,3,0.75,hostvector,alt,1.0,0.3,0.0,1.642568,0.17691,0.15361
BOLIVIA,PANDO,2015-10-04,nb,3,0.75,seir,central,1.0,0.3,0.0,1.709965,0.17771,0.190588
BOLIVIA,PANDO,2015-10-04,nb,3,0.75,seir,alt,1.0,0.3,0.0,1.359551,0.180005,0.189092
BOLIVIA,PANDO,2015-10-04,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.0,1.485643,0.137426,0.145763
BOLIVIA,PANDO,2015-10-04,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,0.243282,0.153851,0.080569
BOLIVIA,PANDO,2015-10-04,nb,5,1.0,hostvector,central,1.0,0.3,0.0,0.603585,0.015579,0.043673
BOLIVIA,PANDO,2015-10-04,nb,5,1.0,hostvector,alt,1.0,0.3,0.0,0.433966,0.015683,0.045425
BOLIVIA,PANDO,2015-10-04,nb,5,1.0,seir,central,1.0,0.3,0.0,0.007251,0.016202,0.03781
BOLIVIA,PANDO,2015-10-04,nb,5,1.0,seir,alt,1.0,0.3,0.0,,0.019537,
BOLIVIA,PANDO,2015-10-04,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.891065,0.004469,0.052158
BOLIVIA,PANDO,2015-10-04,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,1.15375,0.005141,0.069808
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,hostvector,central,1.0,0.3,0.0,0.017264,0.162047,0.092313
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,hostvector,alt,1.0,0.3,0.0,2.606338,0.179093,0.287544
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,seir,central,1.0,0.3,0.0,0.000798,0.154815,0.120509
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,seir,alt,1.0,0.3,0.0,0.765043,0.15497,0.135375
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.0,2.57676,0.127139,0.299628
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,0.000785,0.147269,0.102791
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,hostvector,central,1.0,0.3,0.0,1.058478,0.035277,0.073946
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,hostvector,alt,1.0,0.3,0.0,0.992418,0.036002,0.071742
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,seir,central,1.0,0.3,0.0,,0.043106,
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,seir,alt,1.0,0.3,0.0,0.965419,0.047861,0.069877
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.500205,0.022466,0.050897
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.05538,0.023982,0.045846
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,hostvector,central,1.0,0.3,0.0,0.025452,0.194588,0.098139
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,hostvector,alt,1.0,0.3,0.0,3.632558,0.214298,0.438795
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,seir,central,1.0,0.3,0.0,1.7759,0.187148,0.270231
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,seir,alt,1.0,0.3,0.0,2.900045,0.184981,0.411592
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.0,0.001052,0.1572,0.097713
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.00449,3.531535,0.1802,0.437252
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,hostvector,central,1.0,0.3,0.0,1.495487,-0.100975,0.050907
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,hostvector,alt,1.0,0.3,0.0,1.391587,-0.119145,0.060071
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,seir,central,1.0,0.3,0.0,1.132655,-0.100477,0.050008
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,seir,alt,1.0,0.3,0.0,1.639628,-0.098575,0.053081
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.008477,-0.102851,0.052741
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.834804,-0.120783,0.05932
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,hostvector,central,1.0,0.3,0.0,2.866545,0.094118,0.154722
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,hostvector,alt,1.0,0.3,0.0,3.197168,0.097912,0.171206
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,seir,central,1.0,0.3,0.0,2.028331,0.132584,0.134166
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,seir,alt,1.0,0.3,0.0,0.158507,0.143367,0.128067
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.0,2.783323,0.088681,0.154246
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.0,3.085071,0.093146,0.168899
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,hostvector,central,1.0,0.3,0.0,1.520609,-0.087809,0.053628
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,hostvector,alt,1.0,0.3,0.0,1.719813,-0.104298,0.061794
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,seir,central,1.0,0.3,0.0,1.61269,-0.090374,0.062533
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,seir,alt,1.0,0.3,0.0,1.666221,-0.088543,0.064253
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,1.450634,-0.089451,0.0526
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,1.667252,-0.105739,0.060817
