country,unit,window_start,location,observation,temp_form,rain_lag,train_frac,structure,params,delta_aic,climate_wins,weeks,cases
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,3,0.75,hostvector_tempmort,central,-25.459,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,3,0.75,hostvector_tempmort,alt,-26.724,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,1.0,hostvector,central,-9.73,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,1.0,hostvector,alt,-10.462,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,1.0,seir,central,-5.585,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,1.0,seir,alt,-5.182,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,1.0,hostvector_tempmort,central,-9.324,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,1.0,hostvector_tempmort,alt,-10.065,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,0.75,hostvector,central,-15.205,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,0.75,hostvector,alt,-16.22,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,0.75,seir,central,-9.582,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,0.75,seir,alt,-8.801,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,0.75,hostvector_tempmort,central,-14.55,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,5,0.75,hostvector_tempmort,alt,-15.637,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,1.0,hostvector,central,-0.889,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,1.0,hostvector,alt,-1.203,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,1.0,seir,central,0.874,0,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,1.0,seir,alt,0.459,0,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,1.0,hostvector_tempmort,central,-0.456,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,1.0,hostvector_tempmort,alt,-0.836,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,0.75,hostvector,central,-13.767,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,0.75,hostvector,alt,-13.451,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,0.75,seir,central,-8.885,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,0.75,seir,alt,-9.034,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,0.75,hostvector_tempmort,central,-13.347,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,nb,loglinear,7,0.75,hostvector_tempmort,alt,-13.205,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,1.0,hostvector,central,-64.976,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,1.0,hostvector,alt,-65.813,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,1.0,seir,central,-59.431,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,1.0,seir,alt,-62.497,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,1.0,hostvector_tempmort,central,-66.087,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,1.0,hostvector_tempmort,alt,-66.378,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,0.75,hostvector,central,-84.519,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,0.75,hostvector,alt,-88.168,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,0.75,seir,central,-77.599,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,0.75,seir,alt,-82.653,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,0.75,hostvector_tempmort,central,-83.936,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,3,0.75,hostvector_tempmort,alt,-87.906,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,1.0,hostvector,central,-72.113,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,1.0,hostvector,alt,-76.634,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,1.0,seir,central,-51.201,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,1.0,seir,alt,-47.671,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,1.0,hostvector_tempmort,central,-71.799,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,1.0,hostvector_tempmort,alt,-75.826,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,0.75,hostvector,central,-83.608,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,0.75,hostvector,alt,-86.868,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,0.75,seir,central,-64.048,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,0.75,seir,alt,-59.679,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,0.75,hostvector_tempmort,central,-80.852,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,5,0.75,hostvector_tempmort,alt,-84.422,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,1.0,hostvector,central,3.606,0,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,1.0,hostvector,alt,3.375,0,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,1.0,seir,central,3.952,0,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,1.0,seir,alt,3.378,0,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,1.0,hostvector_tempmort,central,3.591,0,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,1.0,hostvector_tempmort,alt,3.413,0,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,0.75,hostvector,central,3.96,0,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,0.75,hostvector,alt,3.734,0,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,0.75,seir,central,2.243,0,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,0.75,seir,alt,-0.163,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,0.75,hostvector_tempmort,central,3.984,0,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,briere,7,0.75,hostvector_tempmort,alt,3.818,0,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,1.0,hostvector,central,-80.007,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,1.0,hostvector,alt,-75.648,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,1.0,seir,central,-88.945,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,1.0,seir,alt,-93.509,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,1.0,hostvector_tempmort,central,-79.142,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-74.943,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,0.75,hostvector,central,-138.561,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,0.75,hostvector,alt,-141.01,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,0.75,seir,central,-120.624,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,0.75,seir,alt,-121.17,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,0.75,hostvector_tempmort,central,-134.717,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-137.978,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,1.0,hostvector,central,-80.935,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,1.0,hostvector,alt,-81.329,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,1.0,seir,central,-66.632,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,1.0,seir,alt,-63.77,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,1.0,hostvector_tempmort,central,-79.182,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-79.742,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,0.75,hostvector,central,-95.906,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,0.75,hostvector,alt,-98.742,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,0.75,seir,central,-75.376,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,0.75,seir,alt,-71.301,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,0.75,hostvector_tempmort,central,-92.338,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,5,0.75,hostvector_tempmort,alt,-95.675,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,1.0,hostvector,central,-28.754,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,1.0,hostvector,alt,-28.491,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,1.0,seir,central,-24.277,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,1.0,seir,alt,-25.233,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,1.0,hostvector_tempmort,central,-26.374,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-26.481,1,31,2288.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,0.75,hostvector,central,-76.918,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,0.75,hostvector,alt,-76.456,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,0.75,seir,central,-65.073,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,0.75,seir,alt,-65.643,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,0.75,hostvector_tempmort,central,-74.379,1,23,1881.0
BOLIVIA,BENI,2021-12-05,primary,poisson,loglinear,7,0.75,hostvector_tempmort,alt,-74.606,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,1.0,hostvector,central,-15.314,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,1.0,hostvector,alt,-17.635,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,1.0,seir,central,-9.068,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,1.0,seir,alt,-9.015,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,1.0,hostvector_tempmort,central,-15.356,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,1.0,hostvector_tempmort,alt,-17.576,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,0.75,hostvector,central,-23.144,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,0.75,hostvector,alt,-24.021,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,0.75,seir,central,-17.576,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,0.75,seir,alt,-17.471,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,0.75,hostvector_tempmort,central,-22.647,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,3,0.75,hostvector_tempmort,alt,-23.624,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,1.0,hostvector,central,-3.639,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,1.0,hostvector,alt,-5.411,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,1.0,seir,central,-0.003,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,1.0,seir,alt,0.611,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,1.0,hostvector_tempmort,central,-3.541,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,1.0,hostvector_tempmort,alt,-5.2,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,0.75,hostvector,central,-6.228,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,0.75,hostvector,alt,-7.417,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,0.75,seir,central,-1.558,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,0.75,seir,alt,-0.687,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,0.75,hostvector_tempmort,central,-5.883,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,5,0.75,hostvector_tempmort,alt,-7.068,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,1.0,hostvector,central,2.16,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,1.0,hostvector,alt,2.393,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,1.0,seir,central,2.74,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,1.0,seir,alt,2.277,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,1.0,hostvector_tempmort,central,2.217,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,1.0,hostvector_tempmort,alt,2.395,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,0.75,hostvector,central,0.331,0,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,0.75,hostvector,alt,1.099,0,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,0.75,seir,central,0.792,0,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,0.75,seir,alt,-0.035,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,0.75,hostvector_tempmort,central,0.284,0,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,briere,7,0.75,hostvector_tempmort,alt,0.985,0,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,1.0,hostvector,central,-16.95,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,1.0,hostvector,alt,-18.067,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,1.0,seir,central,-11.913,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,1.0,seir,alt,-12.341,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,1.0,hostvector_tempmort,central,-15.356,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,1.0,hostvector_tempmort,alt,-17.956,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,0.75,hostvector,central,-25.979,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,0.75,hostvector,alt,-27.021,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,0.75,seir,central,-19.058,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,0.75,seir,alt,-18.771,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,0.75,hostvector_tempmort,central,-25.28,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,3,0.75,hostvector_tempmort,alt,-26.441,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,1.0,hostvector,central,-7.737,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,1.0,hostvector,alt,-8.836,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,1.0,seir,central,-3.259,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,1.0,seir,alt,-3.013,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,1.0,hostvector_tempmort,central,-7.258,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,1.0,hostvector_tempmort,alt,-8.382,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,0.75,hostvector,central,-13.637,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,0.75,hostvector,alt,-14.442,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,0.75,seir,central,-8.546,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,0.75,seir,alt,-8.409,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,0.75,hostvector_tempmort,central,-13.098,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,5,0.75,hostvector_tempmort,alt,-13.983,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,1.0,hostvector,central,0.715,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,1.0,hostvector,alt,0.409,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,1.0,seir,central,1.981,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,1.0,seir,alt,1.377,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,1.0,hostvector_tempmort,central,0.925,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,1.0,hostvector_tempmort,alt,0.585,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,0.75,hostvector,central,-17.163,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,0.75,hostvector,alt,-17.06,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,0.75,seir,central,-10.433,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,0.75,seir,alt,-10.717,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,0.75,hostvector_tempmort,central,-16.704,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,nb,loglinear,7,0.75,hostvector_tempmort,alt,-16.805,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,1.0,hostvector,central,-89.016,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,1.0,hostvector,alt,-96.133,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,1.0,seir,central,-73.635,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,1.0,seir,alt,-74.308,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,1.0,hostvector_tempmort,central,-90.296,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,1.0,hostvector_tempmort,alt,-96.928,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,0.75,hostvector,central,-118.099,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,0.75,hostvector,alt,-119.13,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,0.75,seir,central,-107.16,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,0.75,seir,alt,-108.099,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,0.75,hostvector_tempmort,central,-116.004,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,3,0.75,hostvector_tempmort,alt,-117.584,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,1.0,hostvector,central,-51.21,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,1.0,hostvector,alt,-56.211,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,1.0,seir,central,-35.059,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,1.0,seir,alt,-31.658,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,1.0,hostvector_tempmort,central,-50.468,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,1.0,hostvector_tempmort,alt,-55.225,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,0.75,hostvector,central,-55.825,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,0.75,hostvector,alt,-59.523,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,0.75,seir,central,-37.813,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,0.75,seir,alt,-34.062,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,0.75,hostvector_tempmort,central,-53.922,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,5,0.75,hostvector_tempmort,alt,-57.761,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,1.0,hostvector,central,3.591,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,1.0,hostvector,alt,3.78,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,1.0,seir,central,1.714,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,1.0,seir,alt,-0.478,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,1.0,hostvector_tempmort,central,3.481,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,1.0,hostvector_tempmort,alt,3.684,0,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,0.75,hostvector,central,2.263,0,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,0.75,hostvector,alt,3.033,0,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,0.75,seir,central,-2.708,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,0.75,seir,alt,-6.695,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,0.75,hostvector_tempmort,central,2.118,0,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,briere,7,0.75,hostvector_tempmort,alt,2.88,0,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,1.0,hostvector,central,-103.48,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,1.0,hostvector,alt,-104.642,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,1.0,seir,central,-92.306,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,1.0,seir,alt,-94.693,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,1.0,hostvector_tempmort,central,-103.407,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-104.702,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,0.75,hostvector,central,-137.438,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,0.75,hostvector,alt,-139.531,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,0.75,seir,central,-118.976,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,0.75,seir,alt,-118.025,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,0.75,hostvector_tempmort,central,-133.94,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-136.72,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,1.0,hostvector,central,-67.398,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,1.0,hostvector,alt,-68.943,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,1.0,seir,central,-53.473,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,1.0,seir,alt,-51.376,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,1.0,hostvector_tempmort,central,-65.194,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-66.983,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,0.75,hostvector,central,-86.734,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,0.75,hostvector,alt,-89.011,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,0.75,seir,central,-68.704,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,0.75,seir,alt,-66.972,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,0.75,hostvector_tempmort,central,-83.749,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,5,0.75,hostvector_tempmort,alt,-86.518,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,1.0,hostvector,central,-19.85,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,1.0,hostvector,alt,-20.33,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,1.0,seir,central,-18.63,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,1.0,seir,alt,-22.708,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,1.0,hostvector_tempmort,central,-18.534,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-19.234,1,31,2288.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,0.75,hostvector,central,-91.731,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,0.75,hostvector,alt,-91.054,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,0.75,seir,central,-76.8,1,23,1881.0
BOLIVIA,BENI,2021-12-05,offset,poisson,loglinear,7,0.75,seir,alt,-78.287,1,23,1881.0
